#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 12:18:07.270
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.007659346870428258,-6.610913040616611
-0.007643716870428257,-6.622211758470617
-0.007628086870428258,-6.633510476324624
-0.007612456870428257,-6.644809194178629
-0.007596826870428258,-6.648575433463298
-0.007581196870428257,-6.659874151317305
-0.007565566870428257,-6.663640390601973
-0.007549936870428257,-6.678705347740648
-0.007534306870428257,-6.686237826309985
-0.007518676870428257,-6.697536544163992
-0.007503046870428257,-6.708835262017997
-0.007487416870428257,-6.712601501302666
-0.007471786870428257,-6.727666458441341
-0.007456156870428257,-6.731432697726009
-0.007440526870428257,-6.750263894149353
-0.007424896870428258,-6.750263894149353
-0.007409266870428257,-6.765328851288028
-0.007393636870428258,-6.772861329857365
-0.007378006870428257,-6.784160047711372
-0.007362376870428258,-6.791692526280709
-0.007346746870428257,-6.802991244134715
-0.007331116870428258,-6.810523722704052
-0.007315486870428257,-6.818056201273389
-0.007299856870428258,-6.829354919127396
-0.007284226870428257,-6.833121158412064
-0.007268596870428258,-6.84818611555074
-0.007252966870428257,-6.851952354835408
-0.007237336870428258,-6.867017311974083
-0.007221706870428257,-6.87454979054342
-0.007206076870428258,-6.882082269112757
-0.007190446870428257,-6.897147226251432
-0.007174816870428258,-6.897147226251432
-0.007159186870428257,-6.915978422674776
-0.007143556870428258,-6.919744661959444
-0.007127926870428257,-6.934809619098119
-0.007112296870428258,-6.942342097667456
-0.007096666870428257,-6.949874576236795
-0.007081036870428258,-6.957407054806132
-0.007065406870428257,-6.972472011944807
-0.007049776870428258,-6.980004490514144
-0.007034146870428257,-6.99130320836815
-0.007018516870428258,-7.002601926222156
-0.007002886870428257,-7.010134404791494
-0.006987256870428258,-7.021433122645499
-0.006971626870428257,-7.025199361930168
-0.006955996870428258,-7.040264319068843
-0.006940366870428257,-7.044030558353512
-0.006924736870428258,-7.059095515492187
-0.006909106870428257,-7.062861754776855
-0.006893476870428258,-7.074160472630862
-0.006877846870428257,-7.081692951200199
-0.006862216870428258,-7.092991669054205
-0.006846586870428257,-7.104290386908211
-0.006830956870428258,-7.111822865477548
-0.006815326870428257,-7.126887822616223
-0.006799696870428258,-7.130654061900891
-0.006784066870428257,-7.145719019039567
-0.006768436870428258,-7.145719019039567
-0.006752806870428257,-7.16455021546291
-0.006737176870428258,-7.16455021546291
-0.006721546870428257,-7.179615172601585
-0.006705916870428258,-7.187147651170922
-0.006690286870428257,-7.198446369024929
-0.006674656870428257,-7.209745086878934
-0.006659026870428257,-7.209745086878934
-0.006643396870428257,-7.232342522586947
-0.006627766870428257,-7.232342522586947
-0.006612136870428257,-7.247407479725622
-0.006596506870428257,-7.254939958294959
-0.006580876870428257,-7.266238676148965
-0.006565246870428258,-7.270004915433634
-0.006549616870428257,-7.28130363328764
-0.006533986870428258,-7.292602351141646
-0.006518356870428257,-7.296368590426314
-0.006502726870428258,-7.311433547564989
-0.006487096870428257,-7.315199786849658
-0.006471466870428258,-7.322732265418995
-0.006455836870428257,-7.334030983273002
-0.006440206870428258,-7.345329701127008
-0.006424576870428257,-7.352862179696345
-0.006408946870428258,-7.36792713683502
-0.006393316870428257,-7.36792713683502
-0.006377686870428258,-7.382992093973694
