#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 11:53:47.807
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.07786852537042825,1.275592021479645
-0.07785289537042826,1.275592021479645
-0.07783726537042826,1.275592021479645
-0.07782163537042826,1.275592021479645
-0.07780600537042826,1.275592021479645
-0.07779037537042825,1.275592021479645
-0.07777474537042826,1.275592021479645
-0.07775911537042826,1.275592021479645
-0.07774348537042826,1.275592021479645
-0.07772785537042826,1.283124500048983
-0.07771222537042825,1.279358260764314
-0.07769659537042825,1.283124500048983
-0.07768096537042826,1.279358260764316
-0.07766533537042826,1.283124500048981
-0.07764970537042826,1.283124500048983
-0.07763407537042825,1.283124500048983
-0.07761844537042825,1.283124500048983
-0.07760281537042826,1.283124500048983
-0.07758718537042826,1.28689073933365
-0.07757155537042826,1.283124500048984
-0.07755592537042826,1.283124500048983
-0.07754029537042825,1.283124500048983
-0.07752466537042826,1.28689073933365
-0.07750903537042826,1.286890739333651
-0.07749340537042826,1.286890739333651
-0.07747777537042826,1.286890739333651
-0.07746214537042825,1.286890739333651
-0.07744651537042825,1.286890739333651
-0.07743088537042826,1.286890739333651
-0.07741525537042826,1.286890739333651
-0.07739962537042826,1.286890739333651
-0.07738399537042825,1.286890739333651
-0.07736836537042825,1.286890739333651
-0.07735273537042826,1.286890739333651
-0.07733710537042826,1.286890739333651
-0.07732147537042826,1.286890739333651
-0.07730584537042826,1.29065697861832
-0.07729021537042825,1.286890739333651
-0.07727458537042825,1.286890739333651
-0.07725895537042826,1.290656978618318
-0.07724332537042826,1.29065697861832
-0.07722769537042826,1.286890739333651
-0.07721206537042825,1.286890739333651
-0.07719643537042825,1.29065697861832
-0.07718080537042826,1.286890739333653
-0.07716517537042826,1.286890739333651
-0.07714954537042826,1.290656978618318
-0.07713391537042825,1.286890739333651
-0.07711828537042825,1.29065697861832
-0.07710265537042826,1.29065697861832
-0.07708702537042826,1.29065697861832
-0.07707139537042826,1.29065697861832
-0.07705576537042826,1.29065697861832
-0.07704013537042825,1.29065697861832
-0.07702450537042825,1.29065697861832
-0.07700887537042826,1.29065697861832
-0.07699324537042826,1.29065697861832
-0.07697761537042826,1.29065697861832
-0.07696198537042825,1.29065697861832
-0.07694635537042825,1.294423217902989
-0.07693072537042826,1.290656978618322
-0.07691509537042826,1.29065697861832
-0.07689946537042826,1.294423217902987
-0.07688383537042826,1.29065697861832
-0.07686820537042825,1.294423217902989
-0.07685257537042826,1.290656978618322
-0.07683694537042826,1.29065697861832
-0.07682131537042826,1.29065697861832
-0.07680568537042826,1.29065697861832
-0.07679005537042825,1.29065697861832
-0.07677442537042825,1.29065697861832
-0.07675879537042826,1.29065697861832
-0.07674316537042826,1.29065697861832
-0.07672753537042826,1.294423217902989
-0.07671190537042825,1.29065697861832
-0.07669627537042825,1.294423217902989
-0.07668064537042826,1.294423217902989
-0.07666501537042826,1.294423217902989
-0.07664938537042826,1.294423217902989
-0.07663375537042826,1.294423217902989
-0.07661812537042825,1.294423217902989
-0.07660249537042826,1.294423217902989
-0.07658686537042826,1.290656978618322
-0.07657123537042826,1.294423217902987
-0.07655560537042826,1.294423217902989
-0.07653997537042825,1.294423217902989
-0.07652434537042825,1.29065697861832
-0.07650871537042826,1.29065697861832
-0.07649308537042826,1.294423217902987
-0.07647745537042826,1.294423217902989
-0.07646182537042825,1.294423217902989
-0.07644619537042825,1.29065697861832
-0.07643056537042826,1.29065697861832
-0.07641493537042826,1.294423217902987
-0.07639930537042826,1.294423217902989
-0.07638367537042826,1.294423217902989
-0.07636804537042825,1.29065697861832
-0.07635241537042825,1.294423217902989
-0.07633678537042826,1.294423217902989
-0.07632115537042826,1.294423217902989
-0.07630552537042826,1.294423217902989
-0.07628989537042825,1.294423217902989
-0.07627426537042825,1.29065697861832
-0.07625863537042826,1.294423217902987
-0.07624300537042826,1.298189457187656
-0.07622737537042826,1.29442321790299
-0.07621174537042825,1.294423217902989
-0.07619611537042825,1.294423217902989
-0.07618048537042826,1.294423217902989
-0.07616485537042826,1.298189457187656
-0.07614922537042826,1.29442321790299
-0.07613359537042826,1.294423217902989
