#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2024-02-01 11:03:42.560
#Sample rate: 3.33333e+07Hz
#Samples: 4096

Time (s),Vin,Inv1,Inv2,Inv3
-5.598e-05,0,0,1,1
-5.595e-05,0,0,1,1
-5.592e-05,0,0,1,1
-5.589e-05,0,0,1,1
-5.586e-05,0,0,1,1
-5.583e-05,0,0,1,1
-5.58e-05,0,0,1,1
-5.577e-05,0,0,1,1
-5.574000000000001e-05,0,0,1,1
-5.571e-05,0,0,1,1
-5.568e-05,0,0,1,1
-5.565e-05,0,0,1,1
-5.562e-05,0,0,1,1
-5.559e-05,0,0,1,1
-5.556e-05,0,0,1,1
-5.553000000000001e-05,0,0,1,1
-5.55e-05,0,0,1,1
-5.547e-05,0,0,1,1
-5.544e-05,0,0,1,1
-5.541e-05,0,0,1,1
-5.538e-05,0,0,1,1
-5.535e-05,0,0,1,1
-5.532e-05,0,0,1,1
-5.529e-05,0,0,1,1
-5.526e-05,0,0,1,1
-5.523e-05,0,0,1,1
-5.52e-05,0,0,1,1
-5.517e-05,0,0,1,1
-5.514e-05,0,0,1,1
-5.511e-05,0,0,1,1
-5.508e-05,0,0,1,1
-5.505e-05,0,0,1,1
-5.502000000000001e-05,0,0,1,1
-5.499e-05,0,0,1,1
-5.496e-05,0,0,1,1
-5.493e-05,0,0,1,1
-5.49e-05,0,0,1,1
-5.487e-05,0,0,1,1
-5.484e-05,0,0,1,1
-5.481e-05,0,0,1,1
-5.478e-05,0,0,1,1
-5.475e-05,0,0,1,1
-5.472e-05,0,0,1,1
-5.469e-05,0,0,1,1
-5.466e-05,0,0,1,1
-5.463e-05,0,0,1,1
-5.46e-05,0,0,1,0
-5.457e-05,0,0,1,0
-5.454e-05,0,0,1,0
-5.451e-05,0,0,1,0
-5.448e-05,0,0,1,0
-5.445e-05,0,0,1,0
-5.442e-05,0,0,1,0
-5.439e-05,0,0,1,0
-5.436e-05,0,0,1,0
-5.433e-05,0,0,1,0
-5.430000000000001e-05,0,0,1,0
-5.427e-05,0,0,1,0
-5.424e-05,0,0,1,0
-5.421e-05,0,0,1,0
-5.418e-05,0,0,1,0
-5.415e-05,0,0,1,0
-5.412e-05,0,0,1,0
-5.409e-05,0,0,1,0
-5.406e-05,0,0,1,0
-5.403e-05,0,0,1,0
-5.4e-05,0,0,1,0
-5.397e-05,0,0,1,0
-5.394e-05,0,0,1,0
-5.391e-05,0,0,1,0
-5.388e-05,0,0,1,0
-5.385e-05,0,0,1,0
-5.382e-05,0,0,1,0
-5.379000000000001e-05,0,0,1,0
-5.376e-05,0,0,1,0
-5.373e-05,0,0,1,0
-5.37e-05,0,0,1,0
-5.367e-05,0,0,1,0
-5.364e-05,0,0,1,0
-5.361e-05,0,0,1,0
-5.358e-05,0,0,1,0
-5.355e-05,0,0,1,0
-5.352e-05,0,0,1,0
-5.349e-05,0,0,1,0
-5.346e-05,0,0,1,0
-5.343e-05,0,0,1,0
-5.34e-05,0,0,1,0
-5.337e-05,0,0,1,0
-5.334e-05,0,0,1,0
-5.331e-05,0,0,1,0
-5.328e-05,0,0,1,0
-5.325e-05,0,0,1,0
-5.322e-05,0,0,1,0
-5.319e-05,0,0,1,0
-5.316e-05,0,0,1,0
-5.313e-05,0,0,1,0
-5.31e-05,0,0,1,0
-5.307000000000001e-05,0,0,1,0
-5.304e-05,0,0,1,0
-5.301e-05,0,0,1,0
-5.298e-05,0,0,1,0
-5.295e-05,0,0,1,0
-5.292e-05,0,0,1,0
-5.289e-05,0,0,1,0
-5.286e-05,0,0,1,0
-5.283e-05,0,0,1,0
-5.28e-05,0,0,1,0
-5.277e-05,0,0,1,0
-5.274e-05,0,0,1,0
-5.271e-05,0,0,1,0
-5.268e-05,0,0,1,0
-5.265e-05,0,0,1,0
-5.262e-05,0,0,1,0
-5.259e-05,0,0,1,0
-5.256e-05,0,0,1,0
-5.253e-05,0,0,1,0
-5.25e-05,0,0,1,0
-5.247e-05,0,0,1,0
-5.244e-05,0,1,1,0
-5.241e-05,0,1,1,0
-5.238e-05,0,1,1,0
-5.235000000000001e-05,0,1,1,0
-5.232e-05,0,1,1,0
-5.229e-05,0,1,1,0
-5.226e-05,0,1,1,0
-5.223e-05,0,1,1,0
-5.22e-05,0,1,1,0
-5.217e-05,0,1,1,0
-5.214e-05,0,1,1,0
-5.211e-05,0,1,1,0
-5.208e-05,0,1,1,0
-5.205e-05,0,1,1,0
-5.202e-05,0,1,1,0
-5.199e-05,0,1,1,0
-5.196e-05,0,1,1,0
-5.193e-05,0,1,1,0
-5.19e-05,0,1,1,0
-5.187e-05,0,1,1,0
-5.184000000000001e-05,0,1,1,0
-5.181e-05,0,1,1,0
-5.178e-05,0,1,1,0
-5.175e-05,0,1,1,0
-5.172e-05,0,1,1,0
-5.169e-05,0,1,1,0
-5.166e-05,0,1,1,0
-5.163e-05,0,1,1,0
-5.16e-05,0,1,1,0
-5.157e-05,0,1,1,0
-5.154e-05,0,1,1,0
-5.151e-05,0,1,1,0
-5.148e-05,0,1,1,0
-5.145e-05,0,1,1,0
-5.142e-05,0,1,1,0
-5.139e-05,0,1,1,0
-5.136e-05,0,1,1,0
-5.133e-05,0,1,1,0
-5.13e-05,0,1,1,0
-5.127e-05,0,1,1,0
-5.124e-05,0,1,1,0
-5.121e-05,0,1,1,0
-5.118e-05,0,1,1,0
-5.115e-05,0,1,1,0
-5.112000000000001e-05,0,1,1,0
-5.109e-05,0,1,1,0
-5.106e-05,0,1,1,0
-5.103e-05,0,1,1,0
-5.1e-05,0,1,1,0
-5.097e-05,0,1,1,0
-5.094e-05,0,1,1,0
-5.091e-05,0,1,1,0
-5.088e-05,0,1,1,0
-5.085e-05,0,1,1,0
-5.082e-05,0,1,1,0
-5.079e-05,0,1,1,0
-5.076e-05,0,1,1,0
-5.073e-05,0,1,1,0
-5.07e-05,0,1,1,0
-5.067e-05,0,1,1,0
-5.064e-05,0,1,1,0
-5.061000000000001e-05,0,1,1,0
-5.058e-05,0,1,1,0
-5.055e-05,0,1,1,0
-5.052e-05,0,1,1,0
-5.049e-05,0,1,1,0
-5.046e-05,0,1,1,0
-5.043e-05,0,1,1,0
-5.04e-05,0,1,1,0
-5.037e-05,0,1,1,0
-5.034e-05,0,1,1,0
-5.031e-05,0,1,1,0
-5.028e-05,0,1,1,0
-5.025e-05,0,1,1,0
-5.022e-05,0,1,1,0
-5.019e-05,0,1,1,0
-5.016e-05,0,1,1,0
-5.013e-05,0,1,1,0
-5.01e-05,0,1,1,0
-5.007e-05,0,1,1,0
-5.004e-05,0,1,1,0
-5.001e-05,0,1,1,0
-4.998e-05,0,1,1,0
-4.995e-05,0,1,1,0
-4.992e-05,0,1,1,0
-4.989000000000001e-05,0,1,1,0
-4.986e-05,0,1,1,0
-4.983e-05,0,1,1,0
-4.98e-05,0,1,1,0
-4.977e-05,0,1,1,0
-4.974e-05,0,1,1,0
-4.971e-05,0,1,1,0
-4.968e-05,0,1,1,0
-4.965e-05,0,1,1,0
-4.962e-05,0,1,1,0
-4.959e-05,0,1,1,0
-4.956e-05,0,1,1,0
-4.953e-05,0,1,1,0
-4.95e-05,0,1,1,0
-4.947e-05,0,1,1,0
-4.944e-05,0,1,1,0
-4.941e-05,0,1,1,0
-4.938e-05,0,1,1,0
-4.935e-05,0,1,1,0
-4.932e-05,0,1,1,0
-4.929e-05,0,1,1,0
-4.926e-05,0,1,1,0
-4.923e-05,0,1,1,0
-4.92e-05,0,1,1,0
-4.917e-05,0,1,1,0
-4.914e-05,0,1,1,0
-4.911e-05,0,1,1,0
-4.908e-05,0,1,1,0
-4.905e-05,0,1,1,0
-4.902e-05,0,1,1,0
-4.899e-05,0,1,1,0
-4.896e-05,0,1,1,0
-4.893e-05,0,1,1,0
-4.89e-05,0,1,1,0
-4.887e-05,0,1,1,0
-4.884e-05,0,1,1,0
-4.881e-05,0,1,1,0
-4.878e-05,0,1,1,0
-4.875e-05,0,1,1,0
-4.872e-05,0,1,1,0
-4.869e-05,0,1,1,0
-4.866000000000001e-05,0,1,1,0
-4.863e-05,0,1,1,0
-4.86e-05,0,1,1,0
-4.857e-05,0,1,1,0
-4.854e-05,0,1,1,0
-4.851e-05,0,1,1,0
-4.848e-05,0,1,1,0
-4.845e-05,0,1,1,0
-4.842e-05,0,1,1,0
-4.839e-05,0,1,1,0
-4.836e-05,0,1,1,0
-4.833e-05,0,1,1,0
-4.83e-05,0,1,1,0
-4.827e-05,0,1,1,0
-4.824e-05,0,1,1,0
-4.821e-05,0,1,1,0
-4.818e-05,0,1,1,0
-4.815e-05,0,1,0,0
-4.812e-05,0,1,0,0
-4.809e-05,0,1,0,0
-4.806e-05,0,1,0,0
-4.803e-05,0,1,0,0
-4.8e-05,0,1,0,0
-4.797e-05,0,1,0,0
-4.794e-05,0,1,0,0
-4.791e-05,0,1,0,0
-4.788e-05,0,1,0,0
-4.785e-05,0,1,0,0
-4.782e-05,0,1,0,0
-4.779e-05,0,1,0,0
-4.776e-05,0,1,0,0
-4.773e-05,0,1,0,0
-4.77e-05,0,1,0,0
-4.767e-05,0,1,0,0
-4.764e-05,0,1,0,0
-4.761e-05,0,1,0,0
-4.758e-05,0,1,0,0
-4.755e-05,0,1,0,0
-4.752e-05,0,1,0,0
-4.749e-05,0,1,0,0
-4.746e-05,0,1,0,0
-4.743e-05,0,1,0,0
-4.74e-05,0,1,0,0
-4.737e-05,0,1,0,0
-4.734e-05,0,1,0,0
-4.731e-05,0,1,0,0
-4.728e-05,0,1,0,0
-4.725e-05,0,1,0,0
-4.722e-05,0,1,0,0
-4.719e-05,0,1,0,0
-4.716e-05,0,1,0,0
-4.713e-05,0,1,0,0
-4.71e-05,0,1,0,0
-4.707e-05,0,1,0,0
-4.704e-05,0,1,0,0
-4.701e-05,0,1,0,0
-4.698e-05,0,1,0,0
-4.695e-05,0,1,0,0
-4.692e-05,0,1,0,0
-4.689e-05,0,1,0,0
-4.686e-05,0,1,0,0
-4.683e-05,0,1,0,0
-4.68e-05,0,1,0,0
-4.677e-05,0,1,0,0
-4.674e-05,0,1,0,0
-4.671000000000001e-05,0,1,0,0
-4.668e-05,0,1,0,0
-4.665e-05,0,1,0,0
-4.662e-05,0,1,0,0
-4.659e-05,0,1,0,0
-4.656e-05,0,1,0,0
-4.653e-05,0,1,0,0
-4.65e-05,0,1,0,0
-4.647e-05,0,1,0,0
-4.644e-05,0,1,0,0
-4.641e-05,0,1,0,0
-4.638e-05,0,1,0,0
-4.635e-05,0,1,0,0
-4.632e-05,0,1,0,0
-4.629e-05,0,1,0,0
-4.626e-05,0,1,0,0
-4.623e-05,0,1,0,0
-4.62e-05,0,1,0,0
-4.617e-05,0,1,0,0
-4.614e-05,0,1,0,0
-4.611e-05,0,1,0,0
-4.608e-05,0,1,0,0
-4.605e-05,0,1,0,0
-4.602e-05,0,1,0,0
-4.599e-05,0,1,0,0
-4.596e-05,0,1,0,0
-4.593e-05,0,1,0,0
-4.59e-05,0,1,0,0
-4.587e-05,0,1,0,0
-4.584e-05,0,1,0,0
-4.581e-05,0,1,0,0
-4.578e-05,0,1,0,0
-4.575e-05,0,1,0,0
-4.572e-05,0,1,0,0
-4.569e-05,0,1,0,0
-4.566e-05,0,1,0,0
-4.563e-05,0,1,0,0
-4.56e-05,0,1,0,0
-4.557e-05,0,1,0,0
-4.554e-05,0,1,0,0
-4.551e-05,0,1,0,0
-4.548000000000001e-05,0,1,0,0
-4.545e-05,0,1,0,0
-4.542e-05,0,1,0,0
-4.539e-05,0,1,0,0
-4.536e-05,0,1,0,1
-4.533e-05,0,1,0,1
-4.53e-05,0,1,0,1
-4.527e-05,0,1,0,1
-4.524e-05,0,1,0,1
-4.521e-05,0,1,0,1
-4.518e-05,0,1,0,1
-4.515e-05,0,1,0,1
-4.512e-05,0,1,0,1
-4.509e-05,0,1,0,1
-4.506e-05,0,1,0,1
-4.503e-05,0,1,0,1
-4.5e-05,0,1,0,1
-4.497e-05,0,0,0,1
-4.494e-05,0,0,0,1
-4.491e-05,0,0,0,1
-4.488e-05,0,0,0,1
-4.485e-05,0,0,0,1
-4.482e-05,0,0,0,1
-4.479e-05,0,0,0,1
-4.476e-05,0,0,0,1
-4.473e-05,0,0,0,1
-4.47e-05,0,0,0,1
-4.467e-05,0,0,0,1
-4.464e-05,0,0,0,1
-4.461e-05,0,0,0,1
-4.458e-05,0,0,0,1
-4.455e-05,0,0,0,1
-4.452e-05,0,0,0,1
-4.449e-05,0,0,0,1
-4.446e-05,0,0,0,1
-4.443e-05,0,0,0,1
-4.44e-05,0,0,0,1
-4.437e-05,0,0,0,1
-4.434e-05,0,0,0,1
-4.431e-05,0,0,0,1
-4.428e-05,0,0,0,1
-4.425e-05,0,0,0,1
-4.422e-05,0,0,0,1
-4.419e-05,0,0,0,1
-4.416e-05,0,0,0,1
-4.413e-05,0,0,0,1
-4.41e-05,0,0,0,1
-4.407e-05,0,0,0,1
-4.404e-05,0,0,0,1
-4.401e-05,0,0,0,1
-4.398e-05,0,0,0,1
-4.395e-05,0,0,0,1
-4.392e-05,0,0,0,1
-4.389e-05,0,0,0,1
-4.386e-05,0,0,0,1
-4.383e-05,0,0,0,1
-4.38e-05,0,0,0,1
-4.377e-05,0,0,0,1
-4.374e-05,0,0,0,1
-4.371e-05,0,0,0,1
-4.368e-05,0,0,0,1
-4.365e-05,0,0,0,1
-4.362e-05,0,0,0,1
-4.359e-05,0,0,0,1
-4.356e-05,0,0,0,1
-4.353e-05,0,0,0,1
-4.35e-05,0,0,0,1
-4.347e-05,0,0,0,1
-4.344e-05,0,0,0,1
-4.341e-05,0,0,0,1
-4.338e-05,0,0,0,1
-4.335e-05,0,0,0,1
-4.332e-05,0,0,0,1
-4.329e-05,0,0,0,1
-4.326e-05,0,0,0,1
-4.323e-05,0,0,0,1
-4.32e-05,0,0,0,1
-4.317e-05,0,0,0,1
-4.314e-05,0,0,0,1
-4.311e-05,0,0,0,1
-4.308e-05,0,0,0,1
-4.305e-05,0,0,0,1
-4.302e-05,0,0,0,1
-4.299e-05,0,0,0,1
-4.296e-05,0,0,1,1
-4.293e-05,0,0,1,1
-4.29e-05,0,0,1,1
-4.287e-05,0,0,1,1
-4.284e-05,0,0,1,1
-4.281e-05,0,0,1,1
-4.278e-05,0,0,1,1
-4.275e-05,0,0,1,1
-4.272e-05,0,0,1,1
-4.269e-05,0,0,1,1
-4.266e-05,0,0,1,1
-4.263e-05,0,0,1,1
-4.26e-05,0,0,1,1
-4.257e-05,0,0,1,1
-4.254e-05,0,0,1,1
-4.251e-05,0,0,1,1
-4.248e-05,0,0,1,1
-4.245e-05,0,0,1,1
-4.242e-05,0,0,1,1
-4.239e-05,0,0,1,1
-4.236e-05,0,0,1,1
-4.233e-05,0,0,1,1
-4.23e-05,0,0,1,1
-4.227e-05,0,0,1,1
-4.224e-05,0,0,1,1
-4.221e-05,0,0,1,1
-4.218e-05,0,0,1,1
-4.215e-05,0,0,1,1
-4.212e-05,0,0,1,1
-4.209e-05,0,0,1,1
-4.206e-05,0,0,1,1
-4.203e-05,0,0,1,1
-4.2e-05,0,0,1,1
-4.197e-05,0,0,1,1
-4.194e-05,0,0,1,1
-4.191e-05,0,0,1,1
-4.188e-05,0,0,1,1
-4.185e-05,0,0,1,1
-4.182e-05,0,0,1,1
-4.179e-05,0,0,1,1
-4.176e-05,0,0,1,1
-4.173e-05,0,0,1,1
-4.17e-05,0,0,1,1
-4.167e-05,0,0,1,1
-4.164e-05,0,0,1,1
-4.161e-05,0,0,1,1
-4.158e-05,0,0,1,1
-4.155e-05,0,0,1,1
-4.152e-05,0,0,1,1
-4.149e-05,0,0,1,1
-4.146e-05,0,0,1,1
-4.143e-05,0,0,1,1
-4.14e-05,0,0,1,1
-4.137e-05,0,0,1,1
-4.134e-05,0,0,1,1
-4.131e-05,0,0,1,1
-4.128e-05,0,0,1,1
-4.125e-05,0,0,1,1
-4.122e-05,0,0,1,1
-4.119e-05,0,0,1,1
-4.116e-05,0,0,1,1
-4.113e-05,0,0,1,1
-4.11e-05,0,0,1,1
-4.107e-05,0,0,1,1
-4.104e-05,0,0,1,1
-4.101e-05,0,0,1,1
-4.098e-05,0,0,1,1
-4.095e-05,0,0,1,1
-4.092e-05,0,0,1,1
-4.089e-05,0,0,1,1
-4.086e-05,0,0,1,1
-4.083e-05,0,0,1,1
-4.08e-05,0,0,1,1
-4.077e-05,0,0,1,1
-4.074e-05,0,0,1,1
-4.071e-05,0,0,1,1
-4.068e-05,0,0,1,1
-4.065e-05,0,0,1,1
-4.062e-05,0,0,1,1
-4.059e-05,0,0,1,1
-4.056e-05,0,0,1,1
-4.053e-05,0,0,1,1
-4.05e-05,0,0,1,1
-4.047e-05,0,0,1,1
-4.044e-05,0,0,1,1
-4.041e-05,0,0,1,1
-4.038e-05,0,0,1,1
-4.035e-05,0,0,1,1
-4.032e-05,0,0,1,1
-4.029e-05,0,0,1,1
-4.026e-05,0,0,1,1
-4.023e-05,0,0,1,1
-4.02e-05,0,0,1,1
-4.017e-05,0,0,1,1
-4.014e-05,0,0,1,1
-4.011e-05,0,0,1,1
-4.008e-05,0,0,1,1
-4.005e-05,0,0,1,1
-4.002e-05,0,0,1,1
-3.999e-05,0,0,1,1
-3.996e-05,0,0,1,1
-3.993e-05,0,0,1,1
-3.99e-05,0,0,1,1
-3.987e-05,0,0,1,1
-3.984e-05,0,0,1,1
-3.981e-05,0,0,1,1
-3.978e-05,0,0,1,1
-3.975e-05,0,0,1,1
-3.972e-05,0,0,1,1
-3.969e-05,0,0,1,1
-3.966e-05,0,0,1,1
-3.963e-05,0,0,1,1
-3.96e-05,0,0,1,1
-3.957e-05,0,0,1,1
-3.954e-05,0,0,1,1
-3.951e-05,0,0,1,1
-3.948e-05,0,0,1,1
-3.945e-05,0,0,1,1
-3.942e-05,0,0,1,1
-3.939e-05,0,0,1,1
-3.936e-05,0,0,1,1
-3.933e-05,0,0,1,1
-3.93e-05,0,0,1,1
-3.927e-05,0,0,1,1
-3.924e-05,0,0,1,1
-3.921e-05,0,0,1,1
-3.918e-05,0,0,1,1
-3.915e-05,0,0,1,1
-3.912e-05,0,0,1,1
-3.909e-05,0,0,1,1
-3.906e-05,0,0,1,1
-3.903e-05,0,0,1,1
-3.9e-05,0,0,1,1
-3.897e-05,0,0,1,1
-3.894e-05,0,0,1,1
-3.891e-05,0,0,1,1
-3.888e-05,0,0,1,1
-3.885e-05,0,0,1,1
-3.882e-05,0,0,1,1
-3.879e-05,0,0,1,1
-3.876e-05,0,0,1,1
-3.873e-05,0,0,1,1
-3.87e-05,0,0,1,0
-3.867e-05,0,0,1,0
-3.864e-05,0,0,1,0
-3.861e-05,0,0,1,0
-3.858e-05,0,0,1,0
-3.855e-05,0,0,1,0
-3.852e-05,0,0,1,0
-3.849e-05,0,0,1,0
-3.846e-05,0,0,1,0
-3.843e-05,0,0,1,0
-3.84e-05,0,0,1,0
-3.837e-05,0,0,1,0
-3.834e-05,0,0,1,0
-3.831e-05,0,0,1,0
-3.828e-05,0,0,1,0
-3.825e-05,0,0,1,0
-3.822e-05,0,0,1,0
-3.819e-05,0,0,1,0
-3.816e-05,0,0,1,0
-3.813e-05,0,0,1,0
-3.81e-05,0,0,1,0
-3.807e-05,0,0,1,0
-3.804e-05,0,0,1,0
-3.801e-05,0,0,1,0
-3.798e-05,0,0,1,0
-3.795e-05,0,0,1,0
-3.792e-05,0,0,1,0
-3.789e-05,0,0,1,0
-3.786e-05,0,0,1,0
-3.783e-05,0,0,1,0
-3.78e-05,0,0,1,0
-3.777e-05,0,0,1,0
-3.774e-05,0,0,1,0
-3.771e-05,0,0,1,0
-3.768e-05,0,0,1,0
-3.765e-05,0,0,1,0
-3.762e-05,0,0,1,0
-3.759e-05,0,0,1,0
-3.756e-05,0,0,1,0
-3.753e-05,0,0,1,0
-3.75e-05,0,0,1,0
-3.747e-05,0,0,1,0
-3.744e-05,0,0,1,0
-3.741e-05,0,0,1,0
-3.738e-05,0,0,1,0
-3.735e-05,0,0,1,0
-3.732e-05,0,0,1,0
-3.729e-05,0,0,1,0
-3.726e-05,0,0,1,0
-3.723e-05,0,0,1,0
-3.72e-05,0,0,1,0
-3.717e-05,0,0,1,0
-3.714e-05,0,0,1,0
-3.711e-05,0,0,1,0
-3.708e-05,0,0,1,0
-3.705e-05,0,0,1,0
-3.702e-05,0,0,1,0
-3.699e-05,0,0,1,0
-3.696e-05,0,0,1,0
-3.693e-05,0,0,1,0
-3.69e-05,0,0,1,0
-3.687e-05,0,0,1,0
-3.684e-05,0,0,1,0
-3.681e-05,0,0,1,0
-3.678e-05,0,0,1,0
-3.675e-05,0,0,1,0
-3.672e-05,0,0,1,0
-3.669e-05,0,0,1,0
-3.666e-05,0,0,1,0
-3.663e-05,0,0,1,0
-3.66e-05,0,0,1,0
-3.657e-05,0,0,1,0
-3.654e-05,0,1,1,0
-3.651e-05,0,1,1,0
-3.648e-05,0,1,1,0
-3.645e-05,0,1,1,0
-3.642e-05,0,1,1,0
-3.639e-05,0,1,1,0
-3.636e-05,0,1,1,0
-3.633e-05,0,1,1,0
-3.63e-05,0,1,1,0
-3.627e-05,0,1,1,0
-3.624e-05,0,1,1,0
-3.621e-05,0,1,1,0
-3.618e-05,0,1,1,0
-3.615e-05,0,1,1,0
-3.612e-05,0,1,1,0
-3.609e-05,0,1,1,0
-3.606e-05,0,1,1,0
-3.603e-05,0,1,1,0
-3.6e-05,0,1,1,0
-3.597e-05,0,1,1,0
-3.594e-05,0,1,1,0
-3.591e-05,0,1,1,0
-3.588e-05,0,1,1,0
-3.585e-05,0,1,1,0
-3.582e-05,0,1,1,0
-3.579e-05,0,1,1,0
-3.576e-05,0,1,1,0
-3.573e-05,0,1,1,0
-3.57e-05,0,1,1,0
-3.567e-05,0,1,1,0
-3.564e-05,0,1,1,0
-3.561e-05,0,1,1,0
-3.558e-05,0,1,1,0
-3.555e-05,0,1,1,0
-3.552e-05,0,1,1,0
-3.549e-05,0,1,1,0
-3.546e-05,0,1,1,0
-3.543e-05,0,1,1,0
-3.54e-05,0,1,1,0
-3.537e-05,0,1,1,0
-3.534e-05,0,1,1,0
-3.531e-05,0,1,1,0
-3.528e-05,0,1,1,0
-3.525e-05,0,1,1,0
-3.522e-05,0,1,1,0
-3.519e-05,0,1,1,0
-3.516e-05,0,1,1,0
-3.513e-05,0,1,1,0
-3.51e-05,0,1,1,0
-3.507e-05,0,1,1,0
-3.504e-05,0,1,1,0
-3.501e-05,0,1,1,0
-3.498e-05,0,1,1,0
-3.495e-05,0,1,1,0
-3.492e-05,0,1,1,0
-3.489e-05,0,1,1,0
-3.486e-05,0,1,1,0
-3.483e-05,0,1,1,0
-3.48e-05,0,1,1,0
-3.477e-05,0,1,1,0
-3.474e-05,0,1,1,0
-3.471e-05,0,1,1,0
-3.468e-05,0,1,1,0
-3.465e-05,0,1,1,0
-3.462e-05,0,1,1,0
-3.459e-05,0,1,1,0
-3.456e-05,0,1,1,0
-3.453e-05,0,1,1,0
-3.45e-05,0,1,1,0
-3.447e-05,0,1,1,0
-3.444e-05,0,1,1,0
-3.441e-05,0,1,1,0
-3.438e-05,0,1,1,0
-3.435e-05,0,1,1,0
-3.432e-05,0,1,1,0
-3.429e-05,0,1,1,0
-3.426e-05,0,1,1,0
-3.423e-05,0,1,1,0
-3.42e-05,0,1,1,0
-3.417e-05,0,1,1,0
-3.414e-05,0,1,1,0
-3.411e-05,0,1,1,0
-3.408e-05,0,1,1,0
-3.405e-05,0,1,1,0
-3.402e-05,0,1,1,0
-3.399e-05,0,1,1,0
-3.396e-05,0,1,1,0
-3.393e-05,0,1,1,0
-3.39e-05,0,1,1,0
-3.387e-05,0,1,1,0
-3.384e-05,0,1,1,0
-3.381e-05,0,1,1,0
-3.378e-05,0,1,1,0
-3.375e-05,0,1,1,0
-3.372e-05,0,1,1,0
-3.369e-05,0,1,1,0
-3.366e-05,0,1,1,0
-3.363e-05,0,1,1,0
-3.36e-05,0,1,1,0
-3.357e-05,0,1,1,0
-3.354e-05,0,1,1,0
-3.351e-05,0,1,1,0
-3.348e-05,0,1,1,0
-3.345e-05,0,1,1,0
-3.342e-05,0,1,1,0
-3.339e-05,0,1,1,0
-3.336e-05,0,1,1,0
-3.333e-05,0,1,1,0
-3.33e-05,0,1,1,0
-3.327e-05,0,1,1,0
-3.324e-05,0,1,1,0
-3.321e-05,0,1,1,0
-3.318e-05,0,1,1,0
-3.315e-05,0,1,1,0
-3.312e-05,0,1,1,0
-3.309e-05,0,1,1,0
-3.306e-05,0,1,1,0
-3.303e-05,0,1,1,0
-3.3e-05,0,1,1,0
-3.297e-05,0,1,1,0
-3.294e-05,0,1,1,0
-3.291e-05,0,1,1,0
-3.288e-05,0,1,1,0
-3.285e-05,0,1,1,0
-3.282e-05,0,1,1,0
-3.279e-05,0,1,1,0
-3.276e-05,0,1,1,0
-3.273e-05,0,1,1,0
-3.27e-05,0,1,1,0
-3.267e-05,0,1,1,0
-3.264e-05,0,1,1,0
-3.261e-05,0,1,1,0
-3.258e-05,0,1,1,0
-3.255e-05,0,1,1,0
-3.252e-05,0,1,1,0
-3.249e-05,0,1,1,0
-3.246e-05,0,1,1,0
-3.243e-05,0,1,1,0
-3.24e-05,0,1,1,0
-3.237e-05,0,1,1,0
-3.234e-05,0,1,1,0
-3.231e-05,0,1,1,0
-3.228e-05,0,1,1,0
-3.225e-05,0,1,1,0
-3.222e-05,0,1,0,0
-3.219e-05,0,1,0,0
-3.216e-05,0,1,0,0
-3.213e-05,0,1,0,0
-3.21e-05,0,1,0,0
-3.207e-05,0,1,0,0
-3.204e-05,0,1,0,0
-3.201e-05,0,1,0,0
-3.198e-05,0,1,0,0
-3.195e-05,0,1,0,0
-3.192e-05,0,1,0,0
-3.189e-05,0,1,0,0
-3.186e-05,0,1,0,0
-3.183e-05,0,1,0,0
-3.18e-05,0,1,0,0
-3.177e-05,0,1,0,0
-3.174e-05,0,1,0,0
-3.171e-05,0,1,0,0
-3.168e-05,0,1,0,0
-3.165e-05,0,1,0,0
-3.162e-05,0,1,0,0
-3.159e-05,0,1,0,0
-3.156e-05,0,1,0,0
-3.153e-05,0,1,0,0
-3.15e-05,0,1,0,0
-3.147e-05,0,1,0,0
-3.144e-05,0,1,0,0
-3.141e-05,0,1,0,0
-3.138e-05,0,1,0,0
-3.135e-05,0,1,0,0
-3.132e-05,0,1,0,0
-3.129e-05,0,1,0,0
-3.126e-05,0,1,0,0
-3.123e-05,0,1,0,0
-3.12e-05,0,1,0,0
-3.117e-05,0,1,0,0
-3.114e-05,0,1,0,0
-3.111e-05,0,1,0,0
-3.108e-05,0,1,0,0
-3.105e-05,0,1,0,0
-3.102e-05,0,1,0,0
-3.099e-05,0,1,0,0
-3.096e-05,0,1,0,0
-3.093e-05,0,1,0,0
-3.09e-05,0,1,0,0
-3.087e-05,0,1,0,0
-3.084e-05,0,1,0,0
-3.081e-05,0,1,0,0
-3.078e-05,0,1,0,0
-3.075e-05,0,1,0,0
-3.072e-05,0,1,0,0
-3.069e-05,0,1,0,0
-3.066e-05,0,1,0,0
-3.063e-05,0,1,0,0
-3.06e-05,0,1,0,0
-3.057e-05,0,1,0,0
-3.054e-05,0,1,0,0
-3.051e-05,0,1,0,0
-3.048e-05,0,1,0,0
-3.045e-05,0,1,0,0
-3.042e-05,0,1,0,0
-3.039e-05,0,1,0,0
-3.036e-05,0,1,0,0
-3.033e-05,0,1,0,0
-3.03e-05,0,1,0,0
-3.027e-05,0,1,0,0
-3.024e-05,0,1,0,0
-3.021e-05,0,1,0,0
-3.018e-05,0,1,0,0
-3.015e-05,0,1,0,0
-3.012e-05,0,1,0,0
