time	V(vo)
Step Information: X=2.2µ  (Run: 1/3)
5.747390653528199e-002	3.549603e+000
5.757390653528199e-002	3.548870e+000
5.767390653528200e-002	3.548137e+000
5.777390653528200e-002	3.547404e+000
5.787390653528200e-002	3.546671e+000
5.797390653528201e-002	3.545938e+000
5.807390653528201e-002	3.545206e+000
5.817390653528201e-002	3.544473e+000
5.827390653528201e-002	3.543741e+000
5.837390653528202e-002	3.543009e+000
5.847390653528202e-002	3.542277e+000
5.857390653528202e-002	3.541545e+000
5.867390653528203e-002	3.540814e+000
5.877390653528203e-002	3.540082e+000
5.887390653528203e-002	3.539351e+000
5.897390653528203e-002	3.538620e+000
5.917390653528204e-002	3.537158e+000
5.937390653528205e-002	3.535696e+000
5.967390653528205e-002	3.533505e+000
5.997390653528206e-002	3.531316e+000
6.000000000000000e-002	3.531126e+000
