vi	I(D)
Step Information: Temp=0  (Run: 1/6)
4.249999999999954e+000	3.592543e-002
4.259999999999954e+000	3.602334e-002
4.269999999999953e+000	3.612126e-002
4.279999999999953e+000	3.621918e-002
4.289999999999953e+000	3.631710e-002
4.299999999999953e+000	3.641503e-002
4.309999999999953e+000	3.651296e-002
4.319999999999952e+000	3.661089e-002
4.329999999999952e+000	3.670883e-002
4.339999999999952e+000	3.680677e-002
4.349999999999952e+000	3.690472e-002
4.359999999999952e+000	3.700267e-002
4.369999999999951e+000	3.710062e-002
4.379999999999951e+000	3.719858e-002
4.389999999999951e+000	3.729654e-002
4.399999999999951e+000	3.739451e-002
4.409999999999950e+000	3.749248e-002
4.419999999999950e+000	3.759045e-002
4.429999999999950e+000	3.768843e-002
4.439999999999950e+000	3.778641e-002
4.449999999999950e+000	3.788439e-002
4.459999999999949e+000	3.798238e-002
4.469999999999949e+000	3.808037e-002
4.479999999999949e+000	3.817837e-002
4.489999999999949e+000	3.827637e-002
4.499999999999949e+000	3.837437e-002
4.509999999999948e+000	3.847238e-002
4.519999999999948e+000	3.857039e-002
4.529999999999948e+000	3.866840e-002
4.539999999999948e+000	3.876642e-002
4.549999999999947e+000	3.886444e-002
4.559999999999947e+000	3.896246e-002
4.569999999999947e+000	3.906049e-002
4.579999999999947e+000	3.915852e-002
4.589999999999947e+000	3.925655e-002
4.599999999999946e+000	3.935459e-002
4.609999999999946e+000	3.945263e-002
4.619999999999946e+000	3.955068e-002
4.629999999999946e+000	3.964873e-002
4.639999999999946e+000	3.974678e-002
4.649999999999945e+000	3.984483e-002
4.659999999999945e+000	3.994289e-002
4.669999999999945e+000	4.004095e-002
4.679999999999945e+000	4.013902e-002
4.689999999999944e+000	4.023709e-002
4.699999999999944e+000	4.033516e-002
4.709999999999944e+000	4.043323e-002
4.719999999999944e+000	4.053131e-002
4.729999999999944e+000	4.062939e-002
4.739999999999943e+000	4.072748e-002
4.749999999999943e+000	4.082556e-002
4.759999999999943e+000	4.092366e-002
4.769999999999943e+000	4.102175e-002
4.779999999999943e+000	4.111985e-002
4.789999999999942e+000	4.121795e-002
4.799999999999942e+000	4.131605e-002
4.809999999999942e+000	4.141416e-002
4.819999999999942e+000	4.151227e-002
4.829999999999942e+000	4.161038e-002
4.839999999999941e+000	4.170850e-002
4.849999999999941e+000	4.180662e-002
4.859999999999941e+000	4.190474e-002
4.869999999999941e+000	4.200286e-002
4.879999999999940e+000	4.210099e-002
4.889999999999940e+000	4.219912e-002
4.899999999999940e+000	4.229726e-002
4.909999999999940e+000	4.239539e-002
4.919999999999940e+000	4.249353e-002
4.929999999999939e+000	4.259168e-002
4.939999999999939e+000	4.268982e-002
4.949999999999939e+000	4.278797e-002
4.959999999999939e+000	4.288612e-002
4.969999999999939e+000	4.298428e-002
4.979999999999938e+000	4.308243e-002
4.989999999999938e+000	4.318059e-002
5.000000000000000e+000	4.327876e-002
