Freq.	V(vo)	V(n004)
1.27929294345284e+004	(-1.64842212395139e+001dB,-2.14170101690967e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.28519789138445e+004	(-1.64842713928144e+001dB,-2.15157886907108e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.29113009531731e+004	(-1.64843220095945e+001dB,-2.16150220705837e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.29708968105942e+004	(-1.64843730941321e+001dB,-2.17147123932098e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.30307677499946e+004	(-1.64844246507442e+001dB,-2.18148617524963e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.30909150410951e+004	(-1.64844766837875e+001dB,-2.19154722518039e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.31513399594771e+004	(-1.64845291976591e+001dB,-2.20165460039878e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.32120437866099e+004	(-1.64845821967963e+001dB,-2.21180851314383e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.32730278098779e+004	(-1.64846356856774e+001dB,-2.22200917661215e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.33342933226076e+004	(-1.64846896688217e+001dB,-2.23225680496213e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.33958416240953e+004	(-1.64847441507905e+001dB,-2.24255161331797e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.34576740196347e+004	(-1.64847991361866e+001dB,-2.25289381777391e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.35197918205444e+004	(-1.64848546296554e+001dB,-2.26328363539833e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.35821963441956e+004	(-1.64849106358852e+001dB,-2.27372128423796e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.36448889140404e+004	(-1.64849671596072e+001dB,-2.28420698332206e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.37078708596396e+004	(-1.64850242055960e+001dB,-2.29474095266659e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.37711435166910e+004	(-1.64850817786706e+001dB,-2.30532341327849e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.38347082270577e+004	(-1.64851398836939e+001dB,-2.31595458715988e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.38985663387966e+004	(-1.64851985255738e+001dB,-2.32663469731228e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.39627192061869e+004	(-1.64852577092631e+001dB,-2.33736396774095e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.40271681897587e+004	(-1.64853174397604e+001dB,-2.34814262345909e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.40919146563224e+004	(-1.64853777221102e+001dB,-2.35897089049218e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.41569599789971e+004	(-1.64854385614034e+001dB,-2.36984899588225e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.42223055372398e+004	(-1.64854999627776e+001dB,-2.38077716769227e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.42879527168749e+004	(-1.64855619314177e+001dB,-2.39175563501041e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.43539029101236e+004	(-1.64856244725565e+001dB,-2.40278462795442e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.44201575156332e+004	(-1.64856875914746e+001dB,-2.41386437767603e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.44867179385068e+004	(-1.64857512935014e+001dB,-2.42499511636528e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.45535855903332e+004	(-1.64858155840151e+001dB,-2.43617707725497e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.46207618892169e+004	(-1.64858804684435e+001dB,-2.44741049462503e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.46882482598079e+004	(-1.64859459522642e+001dB,-2.45869560380695e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.47560461333321e+004	(-1.64860120410053e+001dB,-2.47003264118825e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.48241569476219e+004	(-1.64860787402455e+001dB,-2.48142184421692e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.48925821471461e+004	(-1.64861460556149e+001dB,-2.49286345140587e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.49613231830411e+004	(-1.64862139927954e+001dB,-2.50435770233747e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.50303815131414e+004	(-1.64862825575209e+001dB,-2.51590483766797e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.50997586020103e+004	(-1.64863517555783e+001dB,-2.52750509913211e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.51694559209716e+004	(-1.64864215928076e+001dB,-2.53915872954759e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.52394749481401e+004	(-1.64864920751021e+001dB,-2.55086597281960e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.53098171684536e+004	(-1.64865632084098e+001dB,-2.56262707394545e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.53804840737038e+004	(-1.64866349987329e+001dB,-2.57444227901907e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.54514771625682e+004	(-1.64867074521290e+001dB,-2.58631183523564e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.55227979406420e+004	(-1.64867805747113e+001dB,-2.59823599089621e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.55944479204699e+004	(-1.64868543726491e+001dB,-2.61021499541226e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.56664286215781e+004	(-1.64869288521683e+001dB,-2.62224909931038e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.57387415705068e+004	(-1.64870040195522e+001dB,-2.63433855423691e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.58113883008421e+004	(-1.64870798811417e+001dB,-2.64648361296260e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.58843703532491e+004	(-1.64871564433357e+001dB,-2.65868452938728e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.59576892755040e+004	(-1.64872337125922e+001dB,-2.67094155854456e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.60313466225276e+004	(-1.64873116954283e+001dB,-2.68325495660651e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.61053439564174e+004	(-1.64873903984211e+001dB,-2.69562498088844e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.61796828464816e+004	(-1.64874698282079e+001dB,-2.70805188985358e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.62543648692720e+004	(-1.64875499914869e+001dB,-2.72053594311784e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.63293916086170e+004	(-1.64876308950181e+001dB,-2.73307740145458e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.64047646556562e+004	(-1.64877125456232e+001dB,-2.74567652679942e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.64804856088731e+004	(-1.64877949501866e+001dB,-2.75833358225496e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.65565560741298e+004	(-1.64878781156560e+001dB,-2.77104883209565e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.66329776647005e+004	(-1.64879620490427e+001dB,-2.78382254177259e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.67097520013060e+004	(-1.64880467574225e+001dB,-2.79665497791835e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.67868807121480e+004	(-1.64881322479360e+001dB,-2.80954640835185e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.68643654329437e+004	(-1.64882185277893e+001dB,-2.82249710208320e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.69422078069604e+004	(-1.64883056042547e+001dB,-2.83550732931858e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.70204094850503e+004	(-1.64883934846711e+001dB,-2.84857736146513e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.70989721256857e+004	(-1.64884821764447e+001dB,-2.86170747113588e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.71778973949940e+004	(-1.64885716870499e+001dB,-2.87489793215462e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.72571869667931e+004	(-1.64886620240292e+001dB,-2.88814901956089e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.73368425226268e+004	(-1.64887531949946e+001dB,-2.90146100961489e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.74168657518009e+004	(-1.64888452076278e+001dB,-2.91483417980244e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.74972583514181e+004	(-1.64889380696809e+001dB,-2.92826880883996e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.75780220264152e+004	(-1.64890317889771e+001dB,-2.94176517667950e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.76591584895981e+004	(-1.64891263734112e+001dB,-2.95532356451363e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.77406694616791e+004	(-1.64892218309506e+001dB,-2.96894425478061e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.78225566713125e+004	(-1.64893181696355e+001dB,-2.98262753116927e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.79048218551321e+004	(-1.64894153975800e+001dB,-2.99637367862415e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.79874667577874e+004	(-1.64895135229722e+001dB,-3.01018298335050e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.80704931319810e+004	(-1.64896125540755e+001dB,-3.02405573281939e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.81539027385054e+004	(-1.64897124992291e+001dB,-3.03799221577276e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.82376973462807e+004	(-1.64898133668483e+001dB,-3.05199272222851e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.83218787323920e+004	(-1.64899151654257e+001dB,-3.06605754348564e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.84064486821269e+004	(-1.64900179035316e+001dB,-3.08018697212934e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.84914089890136e+004	(-1.64901215898148e+001dB,-3.09438130203614e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.85767614548589e+004	(-1.64902262330033e+001dB,-3.10864082837903e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.86625078897863e+004	(-1.64903318419050e+001dB,-3.12296584763264e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.87486501122745e+004	(-1.64904384254086e+001dB,-3.13735665757843e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.88351899491958e+004	(-1.64905459924839e+001dB,-3.15181355730981e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.89221292358550e+004	(-1.64906545521829e+001dB,-3.16633684723742e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.90094698160284e+004	(-1.64907641136407e+001dB,-3.18092682909423e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.90972135420026e+004	(-1.64908746860757e+001dB,-3.19558380594086e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.91853622746143e+004	(-1.64909862787908e+001dB,-3.21030808217077e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.92739178832889e+004	(-1.64910989011740e+001dB,-3.22509996351547e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.93628822460812e+004	(-1.64912125626992e+001dB,-3.23995975704986e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.94522572497144e+004	(-1.64913272729268e+001dB,-3.25488777119740e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.95420447896204e+004	(-1.64914430415051e+001dB,-3.26988431573545e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.96322467699803e+004	(-1.64915598781701e+001dB,-3.28494970180055e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.97228651037643e+004	(-1.64916777927472e+001dB,-3.30008424189368e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.98139017127723e+004	(-1.64917967951516e+001dB,-3.31528824988566e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.99053585276752e+004	(-1.64919168953890e+001dB,-3.33056204102236e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.99972374880552e+004	(-1.64920381035567e+001dB,-3.34590593193013e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.00895405424474e+004	(-1.64921604298443e+001dB,-3.36132024062109e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.01822696483806e+004	(-1.64922838845345e+001dB,-3.37680528649852e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.02754267724196e+004	(-1.64924084780041e+001dB,-3.39236139036218e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.03690138902060e+004	(-1.64925342207245e+001dB,-3.40798887441372e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.04630329865009e+004	(-1.64926611232629e+001dB,-3.42368806226209e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.05574860552265e+004	(-1.64927891962831e+001dB,-3.43945927892887e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.06523750995084e+004	(-1.64929184505462e+001dB,-3.45530285085374e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.07477021317185e+004	(-1.64930488969118e+001dB,-3.47121910589985e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.08434691735172e+004	(-1.64931805463383e+001dB,-3.48720837335927e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.09396782558963e+004	(-1.64933134098846e+001dB,-3.50327098395844e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.10363314192226e+004	(-1.64934474987102e+001dB,-3.51940726986357e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.11334307132805e+004	(-1.64935828240768e+001dB,-3.53561756468613e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.12309781973160e+004	(-1.64937193973487e+001dB,-3.55190220348830e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.13289759400800e+004	(-1.64938572299939e+001dB,-3.56826152278844e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.14274260198724e+004	(-1.64939963335853e+001dB,-3.58469586056659e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.15263305245859e+004	(-1.64941367198011e+001dB,-3.60120555626991e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.16256915517508e+004	(-1.64942784004262e+001dB,-3.61779095081824e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.17255112085790e+004	(-1.64944213873530e+001dB,-3.63445238660954e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.18257916120087e+004	(-1.64945656925824e+001dB,-3.65119020752547e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.19265348887497e+004	(-1.64947113282247e+001dB,-3.66800475893685e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.20277431753281e+004	(-1.64948583065006e+001dB,-3.68489638770921e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.21294186181318e+004	(-1.64950066397424e+001dB,-3.70186544220834e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.22315633734559e+004	(-1.64951563403946e+001dB,-3.71891227230582e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.23341796075486e+004	(-1.64953074210152e+001dB,-3.73603722938454e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.24372694966570e+004	(-1.64954598942768e+001dB,-3.75324066634432e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.25408352270734e+004	(-1.64956137729672e+001dB,-3.77052293760740e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.26448789951815e+004	(-1.64957690699911e+001dB,-3.78788439912405e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.27494030075029e+004	(-1.64959257983703e+001dB,-3.80532540837815e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.28544094807442e+004	(-1.64960839712455e+001dB,-3.82284632439273e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.29599006418439e+004	(-1.64962436018772e+001dB,-3.84044750773558e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.30658787280194e+004	(-1.64964047036462e+001dB,-3.85812932052483e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.31723459868149e+004	(-1.64965672900556e+001dB,-3.87589212643459e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.32793046761484e+004	(-1.64967313747312e+001dB,-3.89373629070045e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.33867570643604e+004	(-1.64968969714228e+001dB,-3.91166218012519e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.34947054302612e+004	(-1.64970640940053e+001dB,-3.92967016308430e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.36031520631800e+004	(-1.64972327564800e+001dB,-3.94776060953166e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.37120992630127e+004	(-1.64974029729755e+001dB,-3.96593389100512e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.38215493402713e+004	(-1.64975747577489e+001dB,-3.98419038063212e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.39315046161324e+004	(-1.64977481251870e+001dB,-4.00253045313530e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.40419674224869e+004	(-1.64979230898073e+001dB,-4.02095448483818e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.41529401019891e+004	(-1.64980996662595e+001dB,-4.03946285367071e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.42644250081065e+004	(-1.64982778693264e+001dB,-4.05805593917493e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.43764245051698e+004	(-1.64984577139249e+001dB,-4.07673412251063e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.44889409684228e+004	(-1.64986392151079e+001dB,-4.09549778646094e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.46019767840731e+004	(-1.64988223880648e+001dB,-4.11434731543798e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.47155343493423e+004	(-1.64990072481229e+001dB,-4.13328309548849e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.48296160725173e+004	(-1.64991938107490e+001dB,-4.15230551429947e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.49442243730011e+004	(-1.64993820915500e+001dB,-4.17141496120380e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.50593616813641e+004	(-1.64995721062749e+001dB,-4.19061182718590e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.51750304393958e+004	(-1.64997638708154e+001dB,-4.20989650488734e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.52912331001562e+004	(-1.64999574012074e+001dB,-4.22926938861250e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.54079721280286e+004	(-1.65001527136325e+001dB,-4.24873087433413e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.55252499987709e+004	(-1.65003498244191e+001dB,-4.26828135969910e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.56430691995688e+004	(-1.65005487500436e+001dB,-4.28792124403391e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.57614322290884e+004	(-1.65007495071319e+001dB,-4.30765092835041e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.58803415975289e+004	(-1.65009521124606e+001dB,-4.32747081535134e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.59997998266764e+004	(-1.65011565829586e+001dB,-4.34738130943601e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.61198094499565e+004	(-1.65013629357079e+001dB,-4.36738281670590e+000°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
