vi	V(vd1)	V(vo)	I(Red)
4.779999999999774e+000	4.779840e+000	5.494951e+000	1.016987e-002
4.789999999999774e+000	4.789840e+000	5.505005e+000	1.019115e-002
4.799999999999773e+000	4.799839e+000	5.515059e+000	1.021243e-002
4.809999999999773e+000	4.809839e+000	5.525112e+000	1.023370e-002
4.819999999999773e+000	4.819839e+000	5.535165e+000	1.025498e-002
4.829999999999773e+000	4.829839e+000	5.545218e+000	1.027625e-002
4.839999999999773e+000	4.839839e+000	5.555272e+000	1.029753e-002
4.849999999999772e+000	4.849838e+000	5.565325e+000	1.031880e-002
4.859999999999772e+000	4.859838e+000	5.575377e+000	1.034008e-002
4.869999999999772e+000	4.869837e+000	5.585431e+000	1.036136e-002
4.879999999999772e+000	4.879837e+000	5.595483e+000	1.038263e-002
4.889999999999771e+000	4.889836e+000	5.605536e+000	1.040391e-002
4.899999999999771e+000	4.899836e+000	5.615588e+000	1.042518e-002
4.909999999999771e+000	4.909836e+000	5.625640e+000	1.044646e-002
4.919999999999771e+000	4.919836e+000	5.635693e+000	1.046774e-002
4.929999999999771e+000	4.929835e+000	5.645745e+000	1.048901e-002
4.939999999999770e+000	4.939835e+000	5.655797e+000	1.051029e-002
4.949999999999770e+000	4.949834e+000	5.665849e+000	1.053156e-002
4.959999999999770e+000	4.959834e+000	5.675901e+000	1.055284e-002
4.969999999999770e+000	4.969834e+000	5.685953e+000	1.057411e-002
4.979999999999770e+000	4.979833e+000	5.696004e+000	1.059539e-002
4.989999999999769e+000	4.989833e+000	5.706056e+000	1.061667e-002
4.999999999999769e+000	4.999833e+000	5.716107e+000	1.063794e-002
5.009999999999769e+000	5.009832e+000	5.726159e+000	1.065922e-002
5.019999999999769e+000	5.019832e+000	5.736210e+000	1.068049e-002
5.029999999999768e+000	5.029831e+000	5.746261e+000	1.070177e-002
5.039999999999768e+000	5.039831e+000	5.756312e+000	1.072305e-002
5.049999999999768e+000	5.049831e+000	5.766363e+000	1.074432e-002
5.059999999999768e+000	5.059831e+000	5.776413e+000	1.076560e-002
5.069999999999768e+000	5.069830e+000	5.786464e+000	1.078687e-002
5.079999999999767e+000	5.079830e+000	5.796515e+000	1.080815e-002
5.089999999999767e+000	5.089829e+000	5.806565e+000	1.082942e-002
5.099999999999767e+000	5.099829e+000	5.816616e+000	1.085070e-002
5.109999999999767e+000	5.109828e+000	5.826666e+000	1.087198e-002
5.119999999999767e+000	5.119828e+000	5.836716e+000	1.089325e-002
5.129999999999766e+000	5.129828e+000	5.846766e+000	1.091453e-002
5.139999999999766e+000	5.139828e+000	5.856816e+000	1.093580e-002
5.149999999999766e+000	5.149827e+000	5.866867e+000	1.095708e-002
5.159999999999766e+000	5.159827e+000	5.876916e+000	1.097836e-002
5.169999999999765e+000	5.169827e+000	5.886966e+000	1.099963e-002
5.179999999999765e+000	5.179826e+000	5.897016e+000	1.102091e-002
5.189999999999765e+000	5.189826e+000	5.907065e+000	1.104218e-002
5.199999999999765e+000	5.199825e+000	5.917115e+000	1.106346e-002
5.209999999999765e+000	5.209825e+000	5.927164e+000	1.108473e-002
5.219999999999764e+000	5.219825e+000	5.937213e+000	1.110601e-002
5.229999999999764e+000	5.229825e+000	5.947262e+000	1.112729e-002
5.239999999999764e+000	5.239824e+000	5.957311e+000	1.114856e-002
5.249999999999764e+000	5.249824e+000	5.967360e+000	1.116984e-002
5.259999999999764e+000	5.259823e+000	5.977409e+000	1.119111e-002
5.269999999999763e+000	5.269823e+000	5.987458e+000	1.121239e-002
5.279999999999763e+000	5.279823e+000	5.997507e+000	1.123367e-002
5.289999999999763e+000	5.289822e+000	6.007555e+000	1.125494e-002
5.299999999999763e+000	5.299822e+000	6.017604e+000	1.127622e-002
5.309999999999763e+000	5.309822e+000	6.027652e+000	1.129749e-002
5.319999999999762e+000	5.319821e+000	6.037700e+000	1.131877e-002
5.329999999999762e+000	5.329821e+000	6.047749e+000	1.134004e-002
5.339999999999762e+000	5.339820e+000	6.057796e+000	1.136132e-002
5.349999999999762e+000	5.349820e+000	6.067845e+000	1.138260e-002
5.359999999999761e+000	5.359820e+000	6.077893e+000	1.140387e-002
5.369999999999761e+000	5.369820e+000	6.087941e+000	1.142515e-002
5.379999999999761e+000	5.379819e+000	6.097988e+000	1.144642e-002
5.389999999999761e+000	5.389819e+000	6.108036e+000	1.146770e-002
5.399999999999761e+000	5.399818e+000	6.118083e+000	1.148898e-002
5.409999999999760e+000	5.409818e+000	6.128131e+000	1.151025e-002
5.419999999999760e+000	5.419817e+000	6.138178e+000	1.153153e-002
5.429999999999760e+000	5.429817e+000	6.148226e+000	1.155280e-002
5.439999999999760e+000	5.439817e+000	6.158273e+000	1.157408e-002
5.449999999999760e+000	5.449817e+000	6.168320e+000	1.159535e-002
5.459999999999759e+000	5.459816e+000	6.178367e+000	1.161663e-002
5.469999999999759e+000	5.469816e+000	6.188414e+000	1.163791e-002
5.479999999999759e+000	5.479815e+000	6.198461e+000	1.165918e-002
5.489999999999759e+000	5.489815e+000	6.208508e+000	1.168046e-002
5.499999999999758e+000	5.499815e+000	6.218554e+000	1.170173e-002
5.509999999999758e+000	5.509814e+000	6.228601e+000	1.172301e-002
5.519999999999758e+000	5.519814e+000	6.238648e+000	1.174429e-002
5.529999999999758e+000	5.529814e+000	6.248694e+000	1.176556e-002
5.539999999999758e+000	5.539814e+000	6.258740e+000	1.178684e-002
5.549999999999757e+000	5.549813e+000	6.268787e+000	1.180811e-002
5.559999999999757e+000	5.559813e+000	6.278833e+000	1.182939e-002
5.569999999999757e+000	5.569812e+000	6.288879e+000	1.185066e-002
5.579999999999757e+000	5.579812e+000	6.298925e+000	1.187194e-002
5.589999999999757e+000	5.589812e+000	6.308971e+000	1.189322e-002
5.599999999999756e+000	5.599811e+000	6.319017e+000	1.191449e-002
5.609999999999756e+000	5.609811e+000	6.329063e+000	1.193577e-002
5.619999999999756e+000	5.619811e+000	6.339108e+000	1.195704e-002
5.629999999999756e+000	5.629810e+000	6.349154e+000	1.197832e-002
5.639999999999755e+000	5.639810e+000	6.359200e+000	1.199959e-002
5.649999999999755e+000	5.649809e+000	6.369245e+000	1.202087e-002
5.659999999999755e+000	5.659809e+000	6.379291e+000	1.204215e-002
5.669999999999755e+000	5.669809e+000	6.389336e+000	1.206342e-002
5.679999999999755e+000	5.679809e+000	6.399381e+000	1.208470e-002
5.689999999999754e+000	5.689808e+000	6.409426e+000	1.210597e-002
5.699999999999754e+000	5.699808e+000	6.419471e+000	1.212725e-002
5.709999999999754e+000	5.709807e+000	6.429516e+000	1.214853e-002
5.719999999999754e+000	5.719807e+000	6.439561e+000	1.216980e-002
5.729999999999754e+000	5.729806e+000	6.449606e+000	1.219108e-002
5.739999999999753e+000	5.739806e+000	6.459651e+000	1.221235e-002
5.749999999999753e+000	5.749806e+000	6.469696e+000	1.223363e-002
5.759999999999753e+000	5.759806e+000	6.479740e+000	1.225491e-002
5.769999999999753e+000	5.769805e+000	6.489785e+000	1.227618e-002
5.779999999999752e+000	5.779805e+000	6.499829e+000	1.229746e-002
5.789999999999752e+000	5.789804e+000	6.509873e+000	1.231873e-002
5.799999999999752e+000	5.799804e+000	6.519917e+000	1.234001e-002
5.809999999999752e+000	5.809804e+000	6.529962e+000	1.236128e-002
5.819999999999752e+000	5.819803e+000	6.540006e+000	1.238256e-002
5.829999999999751e+000	5.829803e+000	6.550050e+000	1.240384e-002
5.839999999999751e+000	5.839803e+000	6.560094e+000	1.242511e-002
5.849999999999751e+000	5.849802e+000	6.570138e+000	1.244639e-002
5.859999999999751e+000	5.859802e+000	6.580182e+000	1.246766e-002
5.869999999999751e+000	5.869802e+000	6.590225e+000	1.248894e-002
5.879999999999750e+000	5.879801e+000	6.600269e+000	1.251022e-002
5.889999999999750e+000	5.889801e+000	6.610312e+000	1.253149e-002
5.899999999999750e+000	5.899801e+000	6.620356e+000	1.255277e-002
5.909999999999750e+000	5.909800e+000	6.630400e+000	1.257404e-002
5.919999999999750e+000	5.919800e+000	6.640443e+000	1.259532e-002
5.929999999999749e+000	5.929800e+000	6.650486e+000	1.261659e-002
5.939999999999749e+000	5.939799e+000	6.660530e+000	1.263787e-002
5.949999999999749e+000	5.949799e+000	6.670573e+000	1.265915e-002
5.959999999999749e+000	5.959798e+000	6.680616e+000	1.268042e-002
5.969999999999748e+000	5.969798e+000	6.690659e+000	1.270170e-002
5.979999999999748e+000	5.979798e+000	6.700702e+000	1.272297e-002
5.989999999999748e+000	5.989797e+000	6.710744e+000	1.274425e-002
5.999999999999748e+000	5.999797e+000	6.720788e+000	1.276553e-002
6.009999999999748e+000	6.009797e+000	6.730830e+000	1.278680e-002
6.019999999999747e+000	6.019796e+000	6.740873e+000	1.280808e-002
6.029999999999747e+000	6.029796e+000	6.750915e+000	1.282935e-002
6.039999999999747e+000	6.039795e+000	6.760958e+000	1.285063e-002
6.049999999999747e+000	6.049795e+000	6.771000e+000	1.287190e-002
6.059999999999747e+000	6.059795e+000	6.781043e+000	1.289318e-002
6.069999999999746e+000	6.069795e+000	6.791085e+000	1.291446e-002
6.079999999999746e+000	6.079794e+000	6.801127e+000	1.293573e-002
6.089999999999746e+000	6.089794e+000	6.811169e+000	1.295701e-002
6.099999999999746e+000	6.099793e+000	6.821211e+000	1.297828e-002
6.109999999999745e+000	6.109793e+000	6.831253e+000	1.299956e-002
6.119999999999745e+000	6.119792e+000	6.841295e+000	1.302084e-002
6.129999999999745e+000	6.129792e+000	6.851337e+000	1.304211e-002
6.139999999999745e+000	6.139792e+000	6.861379e+000	1.306339e-002
6.149999999999745e+000	6.149792e+000	6.871420e+000	1.308466e-002
6.159999999999744e+000	6.159791e+000	6.881462e+000	1.310594e-002
6.169999999999744e+000	6.169791e+000	6.891504e+000	1.312721e-002
6.179999999999744e+000	6.179790e+000	6.901546e+000	1.314849e-002
6.189999999999744e+000	6.189790e+000	6.911587e+000	1.316977e-002
6.199999999999744e+000	6.199790e+000	6.921628e+000	1.319104e-002
6.209999999999743e+000	6.209789e+000	6.931670e+000	1.321232e-002
6.219999999999743e+000	6.219789e+000	6.941711e+000	1.323359e-002
6.229999999999743e+000	6.229789e+000	6.951752e+000	1.325487e-002
6.239999999999743e+000	6.239789e+000	6.961793e+000	1.327615e-002
6.249999999999742e+000	6.249788e+000	6.971834e+000	1.329742e-002
6.259999999999742e+000	6.259788e+000	6.981875e+000	1.331870e-002
6.269999999999742e+000	6.269787e+000	6.991916e+000	1.333997e-002
6.279999999999742e+000	6.279787e+000	7.001957e+000	1.336125e-002
6.289999999999742e+000	6.289787e+000	7.011998e+000	1.338253e-002
6.299999999999741e+000	6.299786e+000	7.022038e+000	1.340380e-002
6.309999999999741e+000	6.309786e+000	7.032079e+000	1.342508e-002
6.319999999999741e+000	6.319786e+000	7.042120e+000	1.344635e-002
6.329999999999741e+000	6.329785e+000	7.052160e+000	1.346763e-002
6.339999999999741e+000	6.339785e+000	7.062201e+000	1.348890e-002
6.349999999999740e+000	6.349784e+000	7.072241e+000	1.351018e-002
6.359999999999740e+000	6.359784e+000	7.082282e+000	1.353146e-002
6.369999999999740e+000	6.369784e+000	7.092322e+000	1.355273e-002
6.379999999999740e+000	6.379784e+000	7.102362e+000	1.357401e-002
6.389999999999739e+000	6.389783e+000	7.112402e+000	1.359528e-002
6.399999999999739e+000	6.399783e+000	7.122442e+000	1.361656e-002
6.409999999999739e+000	6.409782e+000	7.132483e+000	1.363784e-002
6.419999999999739e+000	6.419782e+000	7.142522e+000	1.365911e-002
6.429999999999739e+000	6.429781e+000	7.152562e+000	1.368039e-002
6.439999999999738e+000	6.439781e+000	7.162602e+000	1.370166e-002
6.449999999999738e+000	6.449781e+000	7.172642e+000	1.372294e-002
6.459999999999738e+000	6.459781e+000	7.182682e+000	1.374421e-002
6.469999999999738e+000	6.469780e+000	7.192721e+000	1.376549e-002
6.479999999999738e+000	6.479780e+000	7.202761e+000	1.378677e-002
6.489999999999737e+000	6.489779e+000	7.212800e+000	1.380804e-002
6.499999999999737e+000	6.499779e+000	7.222840e+000	1.382932e-002
6.509999999999737e+000	6.509779e+000	7.232879e+000	1.385059e-002
6.519999999999737e+000	6.519778e+000	7.242918e+000	1.387187e-002
6.529999999999737e+000	6.529778e+000	7.252958e+000	1.389315e-002
6.539999999999736e+000	6.539778e+000	7.262997e+000	1.391442e-002
6.549999999999736e+000	6.549778e+000	7.273036e+000	1.393570e-002
6.559999999999736e+000	6.559777e+000	7.283075e+000	1.395697e-002
6.569999999999736e+000	6.569777e+000	7.293114e+000	1.397825e-002
6.579999999999735e+000	6.579776e+000	7.303153e+000	1.399952e-002
6.589999999999735e+000	6.589776e+000	7.313192e+000	1.402080e-002
6.599999999999735e+000	6.599775e+000	7.323231e+000	1.404208e-002
6.609999999999735e+000	6.609775e+000	7.333270e+000	1.406335e-002
6.619999999999735e+000	6.619775e+000	7.343308e+000	1.408463e-002
6.629999999999734e+000	6.629775e+000	7.353347e+000	1.410590e-002
6.639999999999734e+000	6.639774e+000	7.363386e+000	1.412718e-002
6.649999999999734e+000	6.649774e+000	7.373425e+000	1.414846e-002
6.659999999999734e+000	6.659773e+000	7.383463e+000	1.416973e-002
6.669999999999734e+000	6.669773e+000	7.393501e+000	1.419101e-002
6.679999999999733e+000	6.679773e+000	7.403540e+000	1.421228e-002
6.689999999999733e+000	6.689772e+000	7.413578e+000	1.423356e-002
6.699999999999733e+000	6.699772e+000	7.423616e+000	1.425483e-002
6.709999999999733e+000	6.709772e+000	7.433655e+000	1.427611e-002
6.719999999999732e+000	6.719771e+000	7.443693e+000	1.429739e-002
6.729999999999732e+000	6.729771e+000	7.453731e+000	1.431866e-002
6.739999999999732e+000	6.739770e+000	7.463769e+000	1.433994e-002
6.749999999999732e+000	6.749770e+000	7.473807e+000	1.436121e-002
6.759999999999732e+000	6.759770e+000	7.483845e+000	1.438249e-002
6.769999999999731e+000	6.769770e+000	7.493883e+000	1.440377e-002
6.779999999999731e+000	6.779769e+000	7.503921e+000	1.442504e-002
6.789999999999731e+000	6.789769e+000	7.513958e+000	1.444632e-002
6.799999999999731e+000	6.799768e+000	7.523996e+000	1.446759e-002
6.809999999999731e+000	6.809768e+000	7.534034e+000	1.448887e-002
6.819999999999730e+000	6.819767e+000	7.544071e+000	1.451014e-002
6.829999999999730e+000	6.829767e+000	7.554109e+000	1.453142e-002
6.839999999999730e+000	6.839767e+000	7.564147e+000	1.455270e-002
6.849999999999730e+000	6.849767e+000	7.574184e+000	1.457397e-002
6.859999999999729e+000	6.859766e+000	7.584221e+000	1.459525e-002
6.869999999999729e+000	6.869766e+000	7.594258e+000	1.461652e-002
6.879999999999729e+000	6.879766e+000	7.604296e+000	1.463780e-002
6.889999999999729e+000	6.889765e+000	7.614333e+000	1.465908e-002
6.899999999999729e+000	6.899765e+000	7.624370e+000	1.468035e-002
6.909999999999728e+000	6.909764e+000	7.634407e+000	1.470163e-002
6.919999999999728e+000	6.919764e+000	7.644444e+000	1.472290e-002
6.929999999999728e+000	6.929764e+000	7.654481e+000	1.474418e-002
6.939999999999728e+000	6.939764e+000	7.664518e+000	1.476545e-002
6.949999999999728e+000	6.949763e+000	7.674555e+000	1.478673e-002
6.959999999999727e+000	6.959763e+000	7.684592e+000	1.480801e-002
6.969999999999727e+000	6.969762e+000	7.694629e+000	1.482928e-002
6.979999999999727e+000	6.979762e+000	7.704665e+000	1.485056e-002
6.989999999999727e+000	6.989761e+000	7.714702e+000	1.487183e-002
6.999999999999726e+000	6.999761e+000	7.724739e+000	1.489311e-002
7.009999999999726e+000	7.009761e+000	7.734775e+000	1.491439e-002
7.019999999999726e+000	7.019761e+000	7.744812e+000	1.493566e-002
7.029999999999726e+000	7.029760e+000	7.754848e+000	1.495694e-002
7.039999999999726e+000	7.039760e+000	7.764884e+000	1.497821e-002
7.049999999999725e+000	7.049759e+000	7.774921e+000	1.499949e-002
7.059999999999725e+000	7.059759e+000	7.784957e+000	1.502076e-002
7.069999999999725e+000	7.069759e+000	7.794993e+000	1.504204e-002
7.079999999999725e+000	7.079758e+000	7.805030e+000	1.506332e-002
7.089999999999725e+000	7.089758e+000	7.815066e+000	1.508459e-002
7.099999999999724e+000	7.099758e+000	7.825102e+000	1.510587e-002
7.109999999999724e+000	7.109757e+000	7.835138e+000	1.512714e-002
7.119999999999724e+000	7.119757e+000	7.845174e+000	1.514842e-002
7.129999999999724e+000	7.129756e+000	7.855210e+000	1.516970e-002
7.139999999999724e+000	7.139756e+000	7.865246e+000	1.519097e-002
7.149999999999723e+000	7.149756e+000	7.875282e+000	1.521225e-002
7.159999999999723e+000	7.159755e+000	7.885317e+000	1.523352e-002
7.169999999999723e+000	7.169755e+000	7.895353e+000	1.525480e-002
7.179999999999723e+000	7.179755e+000	7.905389e+000	1.527607e-002
7.189999999999722e+000	7.189754e+000	7.915424e+000	1.529735e-002
7.199999999999722e+000	7.199754e+000	7.925460e+000	1.531863e-002
7.209999999999722e+000	7.209754e+000	7.935495e+000	1.533990e-002
7.219999999999722e+000	7.219753e+000	7.945531e+000	1.536118e-002
7.229999999999722e+000	7.229753e+000	7.955566e+000	1.538245e-002
7.239999999999721e+000	7.239753e+000	7.965602e+000	1.540373e-002
7.249999999999721e+000	7.249752e+000	7.975637e+000	1.542500e-002
7.259999999999721e+000	7.259752e+000	7.985672e+000	1.544628e-002
7.269999999999721e+000	7.269752e+000	7.995708e+000	1.546756e-002
7.279999999999721e+000	7.279751e+000	8.005743e+000	1.548883e-002
7.289999999999720e+000	7.289751e+000	8.015779e+000	1.551011e-002
7.299999999999720e+000	7.299750e+000	8.025813e+000	1.553138e-002
7.309999999999720e+000	7.309750e+000	8.035849e+000	1.555266e-002
7.319999999999720e+000	7.319750e+000	8.045883e+000	1.557394e-002
7.329999999999719e+000	7.329749e+000	8.055919e+000	1.559521e-002
7.339999999999719e+000	7.339749e+000	8.065953e+000	1.561649e-002
7.349999999999719e+000	7.349749e+000	8.075988e+000	1.563776e-002
7.359999999999719e+000	7.359748e+000	8.086022e+000	1.565904e-002
7.369999999999719e+000	7.369748e+000	8.096058e+000	1.568031e-002
7.379999999999718e+000	7.379747e+000	8.106092e+000	1.570159e-002
7.389999999999718e+000	7.389747e+000	8.116127e+000	1.572287e-002
7.399999999999718e+000	7.399747e+000	8.126162e+000	1.574414e-002
7.409999999999718e+000	7.409747e+000	8.136196e+000	1.576542e-002
7.419999999999718e+000	7.419746e+000	8.146231e+000	1.578669e-002
7.429999999999717e+000	7.429746e+000	8.156265e+000	1.580797e-002
7.439999999999717e+000	7.439745e+000	8.166300e+000	1.582924e-002
7.449999999999717e+000	7.449745e+000	8.176334e+000	1.585052e-002
7.459999999999717e+000	7.459744e+000	8.186368e+000	1.587180e-002
7.469999999999716e+000	7.469744e+000	8.196403e+000	1.589307e-002
7.479999999999716e+000	7.479744e+000	8.206437e+000	1.591435e-002
7.489999999999716e+000	7.489744e+000	8.216471e+000	1.593562e-002
7.499999999999716e+000	7.499743e+000	8.226505e+000	1.595690e-002
7.509999999999716e+000	7.509743e+000	8.236539e+000	1.597818e-002
7.519999999999715e+000	7.519742e+000	8.246573e+000	1.599945e-002
7.529999999999715e+000	7.529742e+000	8.256607e+000	1.602073e-002
7.539999999999715e+000	7.539742e+000	8.266642e+000	1.604200e-002
7.549999999999715e+000	7.549741e+000	8.276675e+000	1.606328e-002
7.559999999999715e+000	7.559741e+000	8.286709e+000	1.608456e-002
7.569999999999714e+000	7.569741e+000	8.296742e+000	1.610583e-002
7.579999999999714e+000	7.579741e+000	8.306777e+000	1.612711e-002
7.589999999999714e+000	7.589740e+000	8.316811e+000	1.614838e-002
7.599999999999714e+000	7.599740e+000	8.326844e+000	1.616966e-002
7.609999999999713e+000	7.609739e+000	8.336878e+000	1.619093e-002
7.619999999999713e+000	7.619739e+000	8.346911e+000	1.621221e-002
7.629999999999713e+000	7.629738e+000	8.356945e+000	1.623349e-002
7.639999999999713e+000	7.639738e+000	8.366979e+000	1.625476e-002
7.649999999999713e+000	7.649738e+000	8.377012e+000	1.627604e-002
7.659999999999712e+000	7.659738e+000	8.387045e+000	1.629731e-002
7.669999999999712e+000	7.669737e+000	8.397079e+000	1.631859e-002
7.679999999999712e+000	7.679737e+000	8.407112e+000	1.633986e-002
7.689999999999712e+000	7.689736e+000	8.417146e+000	1.636114e-002
7.699999999999712e+000	7.699736e+000	8.427178e+000	1.638242e-002
7.709999999999711e+000	7.709736e+000	8.437212e+000	1.640369e-002
7.719999999999711e+000	7.719735e+000	8.447245e+000	1.642497e-002
7.729999999999711e+000	7.729735e+000	8.457278e+000	1.644624e-002
7.739999999999711e+000	7.739735e+000	8.467311e+000	1.646752e-002
7.749999999999711e+000	7.749734e+000	8.477345e+000	1.648880e-002
7.759999999999710e+000	7.759734e+000	8.487377e+000	1.651007e-002
7.769999999999710e+000	7.769733e+000	8.497410e+000	1.653135e-002
7.779999999999710e+000	7.779733e+000	8.507443e+000	1.655262e-002
7.789999999999710e+000	7.789733e+000	8.517476e+000	1.657390e-002
7.799999999999709e+000	7.799732e+000	8.527509e+000	1.659518e-002
7.809999999999709e+000	7.809732e+000	8.537541e+000	1.661645e-002
7.819999999999709e+000	7.819732e+000	8.547574e+000	1.663773e-002
7.829999999999709e+000	7.829731e+000	8.557607e+000	1.665900e-002
7.839999999999709e+000	7.839731e+000	8.567639e+000	1.668028e-002
7.849999999999708e+000	7.849730e+000	8.577672e+000	1.670155e-002
7.859999999999708e+000	7.859730e+000	8.587705e+000	1.672283e-002
7.869999999999708e+000	7.869730e+000	8.597737e+000	1.674411e-002
7.879999999999708e+000	7.879730e+000	8.607770e+000	1.676538e-002
7.889999999999708e+000	7.889729e+000	8.617803e+000	1.678666e-002
7.899999999999707e+000	7.899729e+000	8.627834e+000	1.680793e-002
7.909999999999707e+000	7.909729e+000	8.637867e+000	1.682921e-002
7.919999999999707e+000	7.919728e+000	8.647900e+000	1.685048e-002
7.929999999999707e+000	7.929728e+000	8.657931e+000	1.687176e-002
7.939999999999706e+000	7.939727e+000	8.667964e+000	1.689304e-002
7.949999999999706e+000	7.949727e+000	8.677996e+000	1.691431e-002
7.959999999999706e+000	7.959727e+000	8.688028e+000	1.693559e-002
7.969999999999706e+000	7.969726e+000	8.698060e+000	1.695686e-002
7.979999999999706e+000	7.979726e+000	8.708093e+000	1.697814e-002
7.989999999999705e+000	7.989726e+000	8.718124e+000	1.699942e-002
7.999999999999705e+000	7.999725e+000	8.728156e+000	1.702069e-002
8.009999999999705e+000	8.009725e+000	8.738189e+000	1.704197e-002
8.019999999999705e+000	8.019725e+000	8.748220e+000	1.706324e-002
8.029999999999705e+000	8.029724e+000	8.758252e+000	1.708452e-002
8.039999999999704e+000	8.039723e+000	8.768284e+000	1.710580e-002
8.049999999999704e+000	8.049724e+000	8.778316e+000	1.712707e-002
8.059999999999704e+000	8.059723e+000	8.788347e+000	1.714835e-002
8.069999999999704e+000	8.069723e+000	8.798379e+000	1.716962e-002
8.079999999999703e+000	8.079722e+000	8.808411e+000	1.719090e-002
8.089999999999703e+000	8.089722e+000	8.818442e+000	1.721217e-002
8.099999999999703e+000	8.099722e+000	8.828474e+000	1.723345e-002
8.109999999999703e+000	8.109721e+000	8.838506e+000	1.725473e-002
8.119999999999703e+000	8.119720e+000	8.848537e+000	1.727600e-002
8.129999999999702e+000	8.129721e+000	8.858568e+000	1.729728e-002
8.139999999999702e+000	8.139720e+000	8.868600e+000	1.731855e-002
8.149999999999702e+000	8.149720e+000	8.878632e+000	1.733983e-002
8.159999999999702e+000	8.159719e+000	8.888663e+000	1.736110e-002
8.169999999999702e+000	8.169719e+000	8.898694e+000	1.738238e-002
8.179999999999701e+000	8.179719e+000	8.908726e+000	1.740366e-002
8.189999999999701e+000	8.189718e+000	8.918756e+000	1.742493e-002
8.199999999999701e+000	8.199718e+000	8.928788e+000	1.744621e-002
8.209999999999701e+000	8.209718e+000	8.938819e+000	1.746748e-002
8.219999999999700e+000	8.219717e+000	8.948850e+000	1.748876e-002
8.229999999999700e+000	8.229717e+000	8.958881e+000	1.751004e-002
8.239999999999700e+000	8.239717e+000	8.968912e+000	1.753131e-002
8.249999999999700e+000	8.249716e+000	8.978943e+000	1.755259e-002
8.259999999999700e+000	8.259716e+000	8.988975e+000	1.757386e-002
8.269999999999699e+000	8.269715e+000	8.999005e+000	1.759514e-002
8.279999999999699e+000	8.279716e+000	9.009036e+000	1.761642e-002
8.289999999999699e+000	8.289715e+000	9.019067e+000	1.763769e-002
8.299999999999699e+000	8.299714e+000	9.029098e+000	1.765897e-002
8.309999999999699e+000	8.309714e+000	9.039128e+000	1.768024e-002
8.319999999999698e+000	8.319714e+000	9.049159e+000	1.770152e-002
8.329999999999698e+000	8.329713e+000	9.059190e+000	1.772279e-002
8.339999999999698e+000	8.339713e+000	9.069221e+000	1.774407e-002
8.349999999999698e+000	8.349712e+000	9.079251e+000	1.776535e-002
8.359999999999698e+000	8.359713e+000	9.089282e+000	1.778662e-002
8.369999999999697e+000	8.369712e+000	9.099313e+000	1.780790e-002
8.379999999999697e+000	8.379711e+000	9.109343e+000	1.782917e-002
8.389999999999697e+000	8.389711e+000	9.119373e+000	1.785045e-002
8.399999999999697e+000	8.399711e+000	9.129404e+000	1.787172e-002
8.409999999999696e+000	8.409710e+000	9.139434e+000	1.789300e-002
8.419999999999696e+000	8.419710e+000	9.149465e+000	1.791428e-002
8.429999999999696e+000	8.429709e+000	9.159495e+000	1.793555e-002
8.439999999999696e+000	8.439710e+000	9.169525e+000	1.795683e-002
8.449999999999696e+000	8.449709e+000	9.179556e+000	1.797810e-002
8.459999999999695e+000	8.459708e+000	9.189586e+000	1.799938e-002
8.469999999999695e+000	8.469708e+000	9.199616e+000	1.802066e-002
8.479999999999695e+000	8.479708e+000	9.209646e+000	1.804193e-002
8.489999999999695e+000	8.489708e+000	9.219676e+000	1.806321e-002
8.499999999999695e+000	8.499707e+000	9.229707e+000	1.808448e-002
8.509999999999694e+000	8.509706e+000	9.239737e+000	1.810576e-002
8.519999999999694e+000	8.519707e+000	9.249766e+000	1.812704e-002
8.529999999999694e+000	8.529706e+000	9.259796e+000	1.814831e-002
8.539999999999694e+000	8.539705e+000	9.269826e+000	1.816959e-002
8.549999999999693e+000	8.549706e+000	9.279857e+000	1.819086e-002
8.559999999999693e+000	8.559705e+000	9.289886e+000	1.821214e-002
8.569999999999693e+000	8.569705e+000	9.299916e+000	1.823341e-002
8.579999999999693e+000	8.579704e+000	9.309946e+000	1.825469e-002
8.589999999999693e+000	8.589704e+000	9.319976e+000	1.827597e-002
8.599999999999692e+000	8.599704e+000	9.330006e+000	1.829724e-002
8.609999999999692e+000	8.609703e+000	9.340035e+000	1.831852e-002
8.619999999999692e+000	8.619702e+000	9.350064e+000	1.833979e-002
8.629999999999692e+000	8.629703e+000	9.360094e+000	1.836107e-002
8.639999999999692e+000	8.639702e+000	9.370124e+000	1.838234e-002
8.649999999999691e+000	8.649702e+000	9.380154e+000	1.840362e-002
8.659999999999691e+000	8.659701e+000	9.390182e+000	1.842490e-002
8.669999999999691e+000	8.669701e+000	9.400212e+000	1.844617e-002
8.679999999999691e+000	8.679701e+000	9.410242e+000	1.846745e-002
8.689999999999690e+000	8.689700e+000	9.420271e+000	1.848872e-002
8.699999999999690e+000	8.699700e+000	9.430301e+000	1.851000e-002
8.709999999999690e+000	8.709700e+000	9.440331e+000	1.853128e-002
8.719999999999690e+000	8.719699e+000	9.450359e+000	1.855255e-002
8.729999999999690e+000	8.729699e+000	9.460388e+000	1.857383e-002
8.739999999999689e+000	8.739698e+000	9.470418e+000	1.859510e-002
8.749999999999689e+000	8.749698e+000	9.480447e+000	1.861638e-002
8.759999999999689e+000	8.759698e+000	9.490477e+000	1.863766e-002
