Freq.	V(vo)
1.34576740196352e+005	(2.80942033211145e+001dB,-9.11918984678857e+001°)
1.35197918205448e+005	(2.80541857466517e+001dB,-9.11974577955406e+001°)
1.35821963441960e+005	(2.80141680096374e+001dB,-9.12030424883917e+001°)
1.36448889140408e+005	(2.79741501085686e+001dB,-9.12086526644593e+001°)
1.37078708596400e+005	(2.79341320419291e+001dB,-9.12142884422983e+001°)
1.37711435166914e+005	(2.78941138081881e+001dB,-9.12199499410010e+001°)
1.38347082270582e+005	(2.78540954058011e+001dB,-9.12256372801987e+001°)
1.38985663387970e+005	(2.78140768332091e+001dB,-9.12313505800650e+001°)
1.39627192061873e+005	(2.77740580888387e+001dB,-9.12370899613179e+001°)
1.40271681897592e+005	(2.77340391711022e+001dB,-9.12428555452222e+001°)
1.40919146563229e+005	(2.76940200783969e+001dB,-9.12486474535921e+001°)
1.41569599789975e+005	(2.76540008091055e+001dB,-9.12544658087938e+001°)
1.42223055372402e+005	(2.76139813615958e+001dB,-9.12603107337478e+001°)
1.42879527168754e+005	(2.75739617342204e+001dB,-9.12661823519316e+001°)
1.43539029101241e+005	(2.75339419253168e+001dB,-9.12720807873819e+001°)
1.44201575156337e+005	(2.74939219332070e+001dB,-9.12780061646976e+001°)
1.44867179385073e+005	(2.74539017561976e+001dB,-9.12839586090421e+001°)
1.45535855903337e+005	(2.74138813925796e+001dB,-9.12899382461457e+001°)
1.46207618892173e+005	(2.73738608406282e+001dB,-9.12959452023087e+001°)
1.46882482598083e+005	(2.73338400986026e+001dB,-9.13019796044032e+001°)
1.47560461333326e+005	(2.72938191647459e+001dB,-9.13080415798764e+001°)
1.48241569476224e+005	(2.72537980372852e+001dB,-9.13141312567530e+001°)
1.48925821471466e+005	(2.72137767144310e+001dB,-9.13202487636375e+001°)
1.49613231830416e+005	(2.71737551943773e+001dB,-9.13263942297171e+001°)
1.50303815131418e+005	(2.71337334753016e+001dB,-9.13325677847644e+001°)
1.50997586020108e+005	(2.70937115553644e+001dB,-9.13387695591400e+001°)
1.51694559209720e+005	(2.70536894327091e+001dB,-9.13449996837950e+001°)
1.52394749481406e+005	(2.70136671054624e+001dB,-9.13512582902736e+001°)
1.53098171684541e+005	(2.69736445717333e+001dB,-9.13575455107163e+001°)
1.53804840737042e+005	(2.69336218296134e+001dB,-9.13638614778620e+001°)
1.54514771625686e+005	(2.68935988771769e+001dB,-9.13702063250509e+001°)
1.55227979406425e+005	(2.68535757124800e+001dB,-9.13765801862276e+001°)
1.55944479204704e+005	(2.68135523335610e+001dB,-9.13829831959430e+001°)
1.56664286215786e+005	(2.67735287384401e+001dB,-9.13894154893578e+001°)
1.57387415705073e+005	(2.67335049251194e+001dB,-9.13958772022449e+001°)
1.58113883008426e+005	(2.66934808915822e+001dB,-9.14023684709922e+001°)
1.58843703532496e+005	(2.66534566357935e+001dB,-9.14088894326054e+001°)
1.59576892755045e+005	(2.66134321556994e+001dB,-9.14154402247108e+001°)
1.60313466225281e+005	(2.65734074492271e+001dB,-9.14220209855578e+001°)
1.61053439564179e+005	(2.65333825142844e+001dB,-9.14286318540224e+001°)
1.61796828464821e+005	(2.64933573487602e+001dB,-9.14352729696092e+001°)
1.62543648692725e+005	(2.64533319505236e+001dB,-9.14419444724548e+001°)
1.63293916086175e+005	(2.64133063174242e+001dB,-9.14486465033303e+001°)
1.64047646556567e+005	(2.63732804472917e+001dB,-9.14553792036444e+001°)
1.64804856088736e+005	(2.63332543379358e+001dB,-9.14621427154460e+001°)
1.65565560741303e+005	(2.62932279871458e+001dB,-9.14689371814274e+001°)
1.66329776647010e+005	(2.62532013926909e+001dB,-9.14757627449270e+001°)
1.67097520013065e+005	(2.62131745523195e+001dB,-9.14826195499319e+001°)
1.67868807121485e+005	(2.61731474637594e+001dB,-9.14895077410816e+001°)
1.68643654329442e+005	(2.61331201247171e+001dB,-9.14964274636699e+001°)
1.69422078069609e+005	(2.60930925328784e+001dB,-9.15033788636487e+001°)
1.70204094850508e+005	(2.60530646859073e+001dB,-9.15103620876305e+001°)
1.70989721256862e+005	(2.60130365814466e+001dB,-9.15173772828915e+001°)
1.71778973949945e+005	(2.59730082171171e+001dB,-9.15244245973745e+001°)
1.72571869667936e+005	(2.59329795905178e+001dB,-9.15315041796918e+001°)
1.73368425226274e+005	(2.58929506992254e+001dB,-9.15386161791284e+001°)
1.74168657518014e+005	(2.58529215407944e+001dB,-9.15457607456450e+001°)
1.74972583514187e+005	(2.58128921127566e+001dB,-9.15529380298807e+001°)
1.75780220264157e+005	(2.57728624126213e+001dB,-9.15601481831563e+001°)
1.76591584895987e+005	(2.57328324378744e+001dB,-9.15673913574774e+001°)
1.77406694616796e+005	(2.56928021859789e+001dB,-9.15746677055372e+001°)
1.78225566713130e+005	(2.56527716543743e+001dB,-9.15819773807198e+001°)
1.79048218551326e+005	(2.56127408404765e+001dB,-9.15893205371029e+001°)
1.79874667577880e+005	(2.55727097416777e+001dB,-9.15966973294616e+001°)
1.80704931319815e+005	(2.55326783553457e+001dB,-9.16041079132708e+001°)
1.81539027385059e+005	(2.54926466788244e+001dB,-9.16115524447084e+001°)
1.82376973462813e+005	(2.54526147094329e+001dB,-9.16190310806590e+001°)
1.83218787323925e+005	(2.54125824444658e+001dB,-9.16265439787164e+001°)
1.84064486821274e+005	(2.53725498811927e+001dB,-9.16340912971870e+001°)
1.84914089890142e+005	(2.53325170168578e+001dB,-9.16416731950929e+001°)
1.85767614548595e+005	(2.52924838486801e+001dB,-9.16492898321753e+001°)
1.86625078897869e+005	(2.52524503738530e+001dB,-9.16569413688973e+001°)
1.87486501122751e+005	(2.52124165895439e+001dB,-9.16646279664475e+001°)
1.88351899491963e+005	(2.51723824928941e+001dB,-9.16723497867429e+001°)
1.89221292358556e+005	(2.51323480810185e+001dB,-9.16801069924322e+001°)
1.90094698160290e+005	(2.50923133510054e+001dB,-9.16878997468994e+001°)
1.90972135420032e+005	(2.50522782999164e+001dB,-9.16957282142663e+001°)
1.91853622746149e+005	(2.50122429247859e+001dB,-9.17035925593966e+001°)
1.92739178832895e+005	(2.49722072226208e+001dB,-9.17114929478984e+001°)
1.93628822460818e+005	(2.49321711904006e+001dB,-9.17194295461281e+001°)
1.94522572497150e+005	(2.48921348250771e+001dB,-9.17274025211936e+001°)
1.95420447896210e+005	(2.48520981235735e+001dB,-9.17354120409571e+001°)
1.96322467699809e+005	(2.48120610827852e+001dB,-9.17434582740392e+001°)
1.97228651037649e+005	(2.47720236995786e+001dB,-9.17515413898215e+001°)
1.98139017127729e+005	(2.47319859707914e+001dB,-9.17596615584505e+001°)
1.99053585276758e+005	(2.46919478932320e+001dB,-9.17678189508409e+001°)
1.99972374880558e+005	(2.46519094636794e+001dB,-9.17760137386785e+001°)
2.00895405424480e+005	(2.46118706788832e+001dB,-9.17842460944242e+001°)
2.01822696483812e+005	(2.45718315355626e+001dB,-9.17925161913171e+001°)
2.02754267724202e+005	(2.45317920304069e+001dB,-9.18008242033778e+001°)
2.03690138902066e+005	(2.44917521600747e+001dB,-9.18091703054123e+001°)
2.04630329865015e+005	(2.44517119211939e+001dB,-9.18175546730149e+001°)
2.05574860552271e+005	(2.44116713103613e+001dB,-9.18259774825719e+001°)
2.06523750995091e+005	(2.43716303241423e+001dB,-9.18344389112651e+001°)
2.07477021317192e+005	(2.43315889590706e+001dB,-9.18429391370753e+001°)
2.08434691735178e+005	(2.42915472116483e+001dB,-9.18514783387857e+001°)
2.09396782558969e+005	(2.42515050783447e+001dB,-9.18600566959854e+001°)
2.10363314192232e+005	(2.42114625555971e+001dB,-9.18686743890731e+001°)
2.11334307132812e+005	(2.41714196398096e+001dB,-9.18773315992604e+001°)
2.12309781973167e+005	(2.41313763273535e+001dB,-9.18860285085755e+001°)
2.13289759400807e+005	(2.40913326145663e+001dB,-9.18947652998667e+001°)
2.14274260198730e+005	(2.40512884977520e+001dB,-9.19035421568061e+001°)
2.15263305245866e+005	(2.40112439731806e+001dB,-9.19123592638928e+001°)
2.16256915517515e+005	(2.39711990370876e+001dB,-9.19212168064571e+001°)
2.17255112085797e+005	(2.39311536856738e+001dB,-9.19301149706638e+001°)
2.18257916120094e+005	(2.38911079151051e+001dB,-9.19390539435155e+001°)
2.19265348887504e+005	(2.38510617215121e+001dB,-9.19480339128569e+001°)
2.20277431753288e+005	(2.38110151009896e+001dB,-9.19570550673780e+001°)
2.21294186181324e+005	(2.37709680495967e+001dB,-9.19661175966180e+001°)
2.22315633734565e+005	(2.37309205633560e+001dB,-9.19752216909687e+001°)
2.23341796075493e+005	(2.36908726382536e+001dB,-9.19843675416786e+001°)
2.24372694966577e+005	(2.36508242702385e+001dB,-9.19935553408561e+001°)
2.25408352270741e+005	(2.36107754552224e+001dB,-9.20027852814737e+001°)
2.26448789951822e+005	(2.35707261890795e+001dB,-9.20120575573717e+001°)
2.27494030075036e+005	(2.35306764676460e+001dB,-9.20213723632614e+001°)
2.28544094807449e+005	(2.34906262867195e+001dB,-9.20307298947296e+001°)
2.29599006418446e+005	(2.34505756420594e+001dB,-9.20401303482419e+001°)
2.30658787280201e+005	(2.34105245293855e+001dB,-9.20495739211465e+001°)
2.31723459868156e+005	(2.33704729443786e+001dB,-9.20590608116784e+001°)
2.32793046761491e+005	(2.33304208826796e+001dB,-9.20685912189628e+001°)
2.33867570643611e+005	(2.32903683398893e+001dB,-9.20781653430190e+001°)
2.34947054302620e+005	(2.32503153115680e+001dB,-9.20877833847644e+001°)
2.36031520631807e+005	(2.32102617932351e+001dB,-9.20974455460183e+001°)
2.37120992630134e+005	(2.31702077803687e+001dB,-9.21071520295058e+001°)
2.38215493402720e+005	(2.31301532684056e+001dB,-9.21169030388615e+001°)
2.39315046161331e+005	(2.30900982527402e+001dB,-9.21266987786335e+001°)
2.40419674224877e+005	(2.30500427287248e+001dB,-9.21365394542876e+001°)
2.41529401019899e+005	(2.30099866916688e+001dB,-9.21464252722107e+001°)
2.42644250081073e+005	(2.29699301368385e+001dB,-9.21563564397152e+001°)
2.43764245051706e+005	(2.29298730594567e+001dB,-9.21663331650426e+001°)
2.44889409684236e+005	(2.28898154547020e+001dB,-9.21763556573678e+001°)
2.46019767840738e+005	(2.28497573177090e+001dB,-9.21864241268028e+001°)
2.47155343493430e+005	(2.28096986435673e+001dB,-9.21965387844007e+001°)
2.48296160725181e+005	(2.27696394273214e+001dB,-9.22066998421601e+001°)
2.49442243730019e+005	(2.27295796639702e+001dB,-9.22169075130286e+001°)
2.50593616813649e+005	(2.26895193484667e+001dB,-9.22271620109071e+001°)
2.51750304393965e+005	(2.26494584757173e+001dB,-9.22374635506539e+001°)
2.52912331001570e+005	(2.26093970405817e+001dB,-9.22478123480886e+001°)
2.54079721280293e+005	(2.25693350378722e+001dB,-9.22582086199962e+001°)
2.55252499987716e+005	(2.25292724623537e+001dB,-9.22686525841314e+001°)
2.56430691995696e+005	(2.24892093087425e+001dB,-9.22791444592224e+001°)
2.57614322290892e+005	(2.24491455717068e+001dB,-9.22896844649751e+001°)
2.58803415975297e+005	(2.24090812458653e+001dB,-9.23002728220776e+001°)
2.59997998266771e+005	(2.23690163257877e+001dB,-9.23109097522037e+001°)
2.61198094499573e+005	(2.23289508059934e+001dB,-9.23215954780174e+001°)
2.62403730124900e+005	(2.22888846809517e+001dB,-9.23323302231773e+001°)
2.63614930711425e+005	(2.22488179450808e+001dB,-9.23431142123403e+001°)
2.64831721945843e+005	(2.22087505927478e+001dB,-9.23539476711662e+001°)
2.66054129633411e+005	(2.21686826182680e+001dB,-9.23648308263215e+001°)
2.67282179698500e+005	(2.21286140159044e+001dB,-9.23757639054842e+001°)
2.68515898185140e+005	(2.20885447798673e+001dB,-9.23867471373475e+001°)
2.69755311257578e+005	(2.20484749043139e+001dB,-9.23977807516242e+001°)
2.71000445200826e+005	(2.20084043833474e+001dB,-9.24088649790512e+001°)
2.72251326421225e+005	(2.19683332110172e+001dB,-9.24200000513934e+001°)
2.73507981447000e+005	(2.19282613813179e+001dB,-9.24311862014483e+001°)
2.74770436928827e+005	(2.18881888881888e+001dB,-9.24424236630502e+001°)
2.76038719640393e+005	(2.18481157255136e+001dB,-9.24537126710745e+001°)
2.77312856478970e+005	(2.18080418871201e+001dB,-9.24650534614419e+001°)
2.78592874465980e+005	(2.17679673667789e+001dB,-9.24764462711231e+001°)
2.79878800747570e+005	(2.17278921582038e+001dB,-9.24878913381428e+001°)
2.81170662595189e+005	(2.16878162550506e+001dB,-9.24993889015842e+001°)
2.82468487406166e+005	(2.16477396509172e+001dB,-9.25109392015933e+001°)
2.83772302704289e+005	(2.16076623393422e+001dB,-9.25225424793837e+001°)
2.85082136140389e+005	(2.15675843138054e+001dB,-9.25341989772404e+001°)
2.86398015492930e+005	(2.15275055677264e+001dB,-9.25459089385245e+001°)
2.87719968668594e+005	(2.14874260944645e+001dB,-9.25576726076779e+001°)
2.89048023702874e+005	(2.14473458873180e+001dB,-9.25694902302272e+001°)
2.90382208760672e+005	(2.14072649395239e+001dB,-9.25813620527886e+001°)
2.91722552136888e+005	(2.13671832442567e+001dB,-9.25932883230723e+001°)
2.93069082257030e+005	(2.13271007946287e+001dB,-9.26052692898869e+001°)
2.94421827677810e+005	(2.12870175836888e+001dB,-9.26173052031436e+001°)
2.95780817087753e+005	(2.12469336044220e+001dB,-9.26293963138616e+001°)
2.97146079307802e+005	(2.12068488497492e+001dB,-9.26415428741715e+001°)
2.98517643291935e+005	(2.11667633125261e+001dB,-9.26537451373206e+001°)
2.99895538127771e+005	(2.11266769855431e+001dB,-9.26660033576774e+001°)
3.01279793037195e+005	(2.10865898615244e+001dB,-9.26783177907358e+001°)
3.02670437376973e+005	(2.10465019331272e+001dB,-9.26906886931199e+001°)
3.04067500639375e+005	(2.10064131929417e+001dB,-9.27031163225886e+001°)
3.05471012452803e+005	(2.09663236334900e+001dB,-9.27156009380401e+001°)
3.06881002582414e+005	(2.09262332472256e+001dB,-9.27281427995166e+001°)
3.08297500930758e+005	(2.08861420265329e+001dB,-9.27407421682089e+001°)
3.09720537538407e+005	(2.08460499637264e+001dB,-9.27533993064612e+001°)
3.11150142584597e+005	(2.08059570510502e+001dB,-9.27661144777751e+001°)
3.12586346387860e+005	(2.07658632806772e+001dB,-9.27788879468153e+001°)
3.14029179406676e+005	(2.07257686447087e+001dB,-9.27917199794133e+001°)
3.15478672240114e+005	(2.06856731351735e+001dB,-9.28046108425728e+001°)
3.16934855628481e+005	(2.06455767440273e+001dB,-9.28175608044737e+001°)
3.18397760453975e+005	(2.06054794631523e+001dB,-9.28305701344775e+001°)
3.19867417741341e+005	(2.05653812843562e+001dB,-9.28436391031318e+001°)
3.21343858658527e+005	(2.05252821993714e+001dB,-9.28567679821745e+001°)
3.22827114517345e+005	(2.04851821998551e+001dB,-9.28699570445393e+001°)
3.24317216774137e+005	(2.04450812773875e+001dB,-9.28832065643602e+001°)
3.25814197030439e+005	(2.04049794234721e+001dB,-9.28965168169760e+001°)
3.27318087033655e+005	(2.03648766295344e+001dB,-9.29098880789354e+001°)
3.28828918677728e+005	(2.03247728869214e+001dB,-9.29233206280015e+001°)
3.30346724003816e+005	(2.02846681869008e+001dB,-9.29368147431570e+001°)
3.31871535200973e+005	(2.02445625206605e+001dB,-9.29503707046085e+001°)
3.33403384606829e+005	(2.02044558793076e+001dB,-9.29639887937917e+001°)
3.34942304708282e+005	(2.01643482538679e+001dB,-9.29776692933763e+001°)
3.36488328142177e+005	(2.01242396352849e+001dB,-9.29914124872702e+001°)
3.38041487696009e+005	(2.00841300144194e+001dB,-9.30052186606253e+001°)
3.39601816308611e+005	(2.00440193820485e+001dB,-9.30190880998415e+001°)
3.41169347070854e+005	(2.00039077288648e+001dB,-9.30330210925721e+001°)
3.42744113226350e+005	(1.99637950454758e+001dB,-9.30470179277285e+001°)
3.44326148172157e+005	(1.99236813224032e+001dB,-9.30610788954851e+001°)
3.45915485459487e+005	(1.98835665500818e+001dB,-9.30752042872841e+001°)
3.47512158794418e+005	(1.98434507188591e+001dB,-9.30893943958406e+001°)
3.49116202038605e+005	(1.98033338189941e+001dB,-9.31036495151476e+001°)
3.50727649210005e+005	(1.97632158406569e+001dB,-9.31179699404804e+001°)
3.52346534483593e+005	(1.97230967739277e+001dB,-9.31323559684022e+001°)
3.53972892192089e+005	(1.96829766087960e+001dB,-9.31468078967687e+001°)
3.55606756826684e+005	(1.96428553351597e+001dB,-9.31613260247330e+001°)
3.57248163037777e+005	(1.96027329428244e+001dB,-9.31759106527507e+001°)
3.58897145635701e+005	(1.95626094215027e+001dB,-9.31905620825851e+001°)
3.60553739591470e+005	(1.95224847608129e+001dB,-9.32052806173115e+001°)
3.62217980037515e+005	(1.94823589502786e+001dB,-9.32200665613230e+001°)
3.63889902268432e+005	(1.94422319793278e+001dB,-9.32349202203349e+001°)
3.65569541741729e+005	(1.94021038372916e+001dB,-9.32498419013900e+001°)
3.67256934078578e+005	(1.93619745134039e+001dB,-9.32648319128637e+001°)
3.68952115064571e+005	(1.93218439968003e+001dB,-9.32798905644686e+001°)
3.70655120650480e+005	(1.92817122765171e+001dB,-9.32950181672600e+001°)
3.72365986953016e+005	(1.92415793414903e+001dB,-9.33102150336407e+001°)
3.74084750255598e+005	(1.92014451805553e+001dB,-9.33254814773660e+001°)
3.75811447009124e+005	(1.91613097824452e+001dB,-9.33408178135491e+001°)
3.77546113832738e+005	(1.91211731357905e+001dB,-9.33562243586657e+001°)
3.79288787514613e+005	(1.90810352291179e+001dB,-9.33717014305592e+001°)
3.81039505012728e+005	(1.90408960508494e+001dB,-9.33872493484461e+001°)
3.82798303455650e+005	(1.90007555893012e+001dB,-9.34028684329206e+001°)
3.84565220143327e+005	(1.89606138326831e+001dB,-9.34185590059601e+001°)
3.86340292547873e+005	(1.89204707690973e+001dB,-9.34343213909300e+001°)
3.88123558314368e+005	(1.88803263865375e+001dB,-9.34501559125889e+001°)
3.89915055261652e+005	(1.88401806728879e+001dB,-9.34660628970937e+001°)
3.91714821383128e+005	(1.88000336159223e+001dB,-9.34820426720050e+001°)
3.93522894847572e+005	(1.87598852033028e+001dB,-9.34980955662915e+001°)
3.95339313999935e+005	(1.87197354225795e+001dB,-9.35142219103357e+001°)
3.97164117362164e+005	(1.86795842611884e+001dB,-9.35304220359392e+001°)
3.98997343634011e+005	(1.86394317064516e+001dB,-9.35466962763270e+001°)
4.00839031693863e+005	(1.85992777455753e+001dB,-9.35630449661535e+001°)
4.02689220599556e+005	(1.85591223656494e+001dB,-9.35794684415071e+001°)
4.04547949589214e+005	(1.85189655536459e+001dB,-9.35959670399157e+001°)
4.06415258082073e+005	(1.84788072964185e+001dB,-9.36125411003514e+001°)
4.08291185679320e+005	(1.84386475807010e+001dB,-9.36291909632362e+001°)
4.10175772164933e+005	(1.83984863931063e+001dB,-9.36459169704466e+001°)
4.12069057506525e+005	(1.83583237201257e+001dB,-9.36627194653192e+001°)
4.13971081856191e+005	(1.83181595481274e+001dB,-9.36795987926556e+001°)
4.15881885551360e+005	(1.82779938633554e+001dB,-9.36965552987275e+001°)
4.17801509115648e+005	(1.82378266519289e+001dB,-9.37135893312822e+001°)
4.19729993259723e+005	(1.81976578998404e+001dB,-9.37307012395475e+001°)
4.21667378882162e+005	(1.81574875929553e+001dB,-9.37478913742367e+001°)
4.23613707070323e+005	(1.81173157170103e+001dB,-9.37651600875542e+001°)
4.25569019101213e+005	(1.80771422576123e+001dB,-9.37825077332005e+001°)
4.27533356442367e+005	(1.80369672002376e+001dB,-9.37999346663769e+001°)
4.29506760752723e+005	(1.79967905302303e+001dB,-9.38174412437915e+001°)
4.31489273883510e+005	(1.79566122328012e+001dB,-9.38350278236637e+001°)
4.33480937879134e+005	(1.79164322930270e+001dB,-9.38526947657297e+001°)
4.35481794978066e+005	(1.78762506958484e+001dB,-9.38704424312474e+001°)
4.37491887613744e+005	(1.78360674260698e+001dB,-9.38882711830018e+001°)
4.39511258415468e+005	(1.77958824683571e+001dB,-9.39061813853103e+001°)
4.41539950209307e+005	(1.77556958072372e+001dB,-9.39241734040272e+001°)
4.43578006019006e+005	(1.77155074270964e+001dB,-9.39422476065495e+001°)
4.45625469066899e+005	(1.76753173121794e+001dB,-9.39604043618221e+001°)
4.47682382774823e+005	(1.76351254465878e+001dB,-9.39786440403423e+001°)
4.49748790765044e+005	(1.75949318142788e+001dB,-9.39969670141655e+001°)
4.51824736861177e+005	(1.75547363990643e+001dB,-9.40153736569102e+001°)
4.53910265089120e+005	(1.75145391846092e+001dB,-9.40338643437632e+001°)
4.56005419677982e+005	(1.74743401544303e+001dB,-9.40524394514846e+001°)
4.58110245061027e+005	(1.74341392918947e+001dB,-9.40710993584128e+001°)
4.60224785876613e+005	(1.73939365802190e+001dB,-9.40898444444702e+001°)
4.62349086969139e+005	(1.73537320024675e+001dB,-9.41086750911677e+001°)
4.64483193389996e+005	(1.73135255415512e+001dB,-9.41275916816099e+001°)
4.66627150398523e+005	(1.72733171802258e+001dB,-9.41465946005009e+001°)
4.68781003462968e+005	(1.72331069010914e+001dB,-9.41656842341482e+001°)
4.70944798261449e+005	(1.71928946865899e+001dB,-9.41848609704690e+001°)
4.73118580682924e+005	(1.71526805190046e+001dB,-9.42041251989943e+001°)
4.75302396828169e+005	(1.71124643804583e+001dB,-9.42234773108749e+001°)
4.77496293010746e+005	(1.70722462529118e+001dB,-9.42429176988855e+001°)
4.79700315757995e+005	(1.70320261181628e+001dB,-9.42624467574306e+001°)
4.81914511812014e+005	(1.69918039578442e+001dB,-9.42820648825490e+001°)
4.84138928130653e+005	(1.69515797534229e+001dB,-9.43017724719191e+001°)
4.86373611888512e+005	(1.69113534861980e+001dB,-9.43215699248639e+001°)
4.88618610477934e+005	(1.68711251372995e+001dB,-9.43414576423560e+001°)
4.90873971510021e+005	(1.68308946876869e+001dB,-9.43614360270225e+001°)
4.93139742815635e+005	(1.67906621181474e+001dB,-9.43815054831501e+001°)
4.95415972446413e+005	(1.67504274092950e+001dB,-9.44016664166903e+001°)
4.97702708675793e+005	(1.67101905415680e+001dB,-9.44219192352637e+001°)
5.00000000000030e+005	(1.66699514952283e+001dB,-9.44422643481658e+001°)
5.02307895139228e+005	(1.66297102503595e+001dB,-9.44627021663714e+001°)
5.04626443038373e+005	(1.65894667868654e+001dB,-9.44832331025397e+001°)
5.06955692868370e+005	(1.65492210844684e+001dB,-9.45038575710191e+001°)
5.09295694027089e+005	(1.65089731227078e+001dB,-9.45245759878521e+001°)
5.11646496140408e+005	(1.64687228809383e+001dB,-9.45453887707805e+001°)
5.14008149063268e+005	(1.64284703383285e+001dB,-9.45662963392500e+001°)
5.16380702880730e+005	(1.63882154738591e+001dB,-9.45872991144147e+001°)
5.18764207909038e+005	(1.63479582663210e+001dB,-9.46083975191428e+001°)
5.21158714696684e+005	(1.63076986943144e+001dB,-9.46295919780205e+001°)
5.23564274025481e+005	(1.62674367362463e+001dB,-9.46508829173575e+001°)
5.25980936911643e+005	(1.62271723703292e+001dB,-9.46722707651911e+001°)
5.28408754606861e+005	(1.61869055745794e+001dB,-9.46937559512918e+001°)
5.30847778599394e+005	(1.61466363268153e+001dB,-9.47153389071670e+001°)
5.33298060615161e+005	(1.61063646046555e+001dB,-9.47370200660666e+001°)
5.35759652618836e+005	(1.60660903855172e+001dB,-9.47587998629874e+001°)
5.38232606814950e+005	(1.60258136466143e+001dB,-9.47806787346773e+001°)
5.40716975649002e+005	(1.59855343649559e+001dB,-9.48026571196407e+001°)
5.43212811808566e+005	(1.59452525173442e+001dB,-9.48247354581425e+001°)
5.45720168224412e+005	(1.59049680803728e+001dB,-9.48469141922130e+001°)
5.48239098071626e+005	(1.58646810304249e+001dB,-9.48691937656525e+001°)
5.50769654770741e+005	(1.58243913436717e+001dB,-9.48915746240355e+001°)
5.53311891988867e+005	(1.57840989960700e+001dB,-9.49140572147157e+001°)
5.55865863640830e+005	(1.57438039633608e+001dB,-9.49366419868299e+001°)
5.58431623890315e+005	(1.57035062210674e+001dB,-9.49593293913029e+001°)
5.61009227151016e+005	(1.56632057444933e+001dB,-9.49821198808518e+001°)
5.63598728087790e+005	(1.56229025087202e+001dB,-9.50050139099903e+001°)
5.66200181617814e+005	(1.55825964886065e+001dB,-9.50280119350332e+001°)
5.68813642911751e+005	(1.55422876587850e+001dB,-9.50511144141004e+001°)
5.71439167394921e+005	(1.55019759936610e+001dB,-9.50743218071219e+001°)
5.74076810748477e+005	(1.54616614674107e+001dB,-9.50976345758410e+001°)
5.76726628910582e+005	(1.54213440539784e+001dB,-9.51210531838196e+001°)
5.79388678077599e+005	(1.53810237270753e+001dB,-9.51445780964416e+001°)
5.82063014705282e+005	(1.53407004601773e+001dB,-9.51682097809175e+001°)
5.84749695509972e+005	(1.53003742265225e+001dB,-9.51919487062885e+001°)
5.87448777469801e+005	(1.52600449991097e+001dB,-9.52157953434301e+001°)
5.90160317825902e+005	(1.52197127506961e+001dB,-9.52397501650567e+001°)
5.92884374083617e+005	(1.51793774537952e+001dB,-9.52638136457254e+001°)
5.95621004013725e+005	(1.51390390806747e+001dB,-9.52879862618399e+001°)
5.98370265653659e+005	(1.50986976033546e+001dB,-9.53122684916544e+001°)
6.01132217308744e+005	(1.50583529936045e+001dB,-9.53366608152777e+001°)
6.03906917553428e+005	(1.50180052229423e+001dB,-9.53611637146765e+001°)
6.06694425232527e+005	(1.49776542626312e+001dB,-9.53857776736800e+001°)
6.09494799462472e+005	(1.49373000836781e+001dB,-9.54105031779827e+001°)
6.12308099632563e+005	(1.48969426568310e+001dB,-9.54353407151491e+001°)
6.15134385406230e+005	(1.48565819525770e+001dB,-9.54602907746163e+001°)
6.17973716722294e+005	(1.48162179411402e+001dB,-9.54853538476983e+001°)
6.20826153796245e+005	(1.47758505924789e+001dB,-9.55105304275896e+001°)
6.23691757121511e+005	(1.47354798762841e+001dB,-9.55358210093681e+001°)
6.26570587470748e+005	(1.46951057619765e+001dB,-9.55612260899989e+001°)
6.29462705897124e+005	(1.46547282187045e+001dB,-9.55867461683381e+001°)
6.32368173735616e+005	(1.46143472153421e+001dB,-9.56123817451351e+001°)
6.35287052604311e+005	(1.45739627204860e+001dB,-9.56381333230370e+001°)
6.38219404405713e+005	(1.45335747024538e+001dB,-9.56640014065910e+001°)
6.41165291328052e+005	(1.44931831292813e+001dB,-9.56899865022481e+001°)
6.44124775846608e+005	(1.44527879687202e+001dB,-9.57160891183660e+001°)
6.47097920725034e+005	(1.44123891882355e+001dB,-9.57423097652118e+001°)
6.50084789016687e+005	(1.43719867550035e+001dB,-9.57686489549657e+001°)
6.53085444065963e+005	(1.43315806359087e+001dB,-9.57951072017235e+001°)
6.56099949509644e+005	(1.42911707975422e+001dB,-9.58216850214993e+001°)
6.59128369278246e+005	(1.42507572061982e+001dB,-9.58483829322287e+001°)
6.62170767597375e+005	(1.42103398278723e+001dB,-9.58752014537713e+001°)
6.65227208989088e+005	(1.41699186282585e+001dB,-9.59021411079134e+001°)
6.68297758273264e+005	(1.41294935727469e+001dB,-9.59292024183705e+001°)
6.71382480568975e+005	(1.40890646264211e+001dB,-9.59563859107901e+001°)
6.74481441295870e+005	(1.40486317540554e+001dB,-9.59836921127538e+001°)
6.77594706175562e+005	(1.40081949201124e+001dB,-9.60111215537800e+001°)
6.80722341233019e+005	(1.39677540887403e+001dB,-9.60386747653259e+001°)
6.83864412797969e+005	(1.39273092237704e+001dB,-9.60663522807901e+001°)
6.87020987506302e+005	(1.38868602887143e+001dB,-9.60941546355143e+001°)
6.90192132301487e+005	(1.38464072467609e+001dB,-9.61220823667858e+001°)
6.93377914435989e+005	(1.38059500607744e+001dB,-9.61501360138393e+001°)
6.96578401472697e+005	(1.37654886932910e+001dB,-9.61783161178587e+001°)
